dia,data_iso,dias,quartos,pt_medio,pt_min,pt_max,pt_desvio,es_medio,spread_pt_es,horas_negativas,bd_v,bd_f,bs_v,bs_f,td_v,td_c,td_p,ts_v,ts_c,ts_p
30/01/2025,2025-01-30,1,96,42.44,0.0,114.0,38.83,42.44,0.0,0,44.19,41.18,30.22,47.47,44.19,31.07,66.47,30.22,44.51,54.57
31/01/2025,2025-01-31,1,96,99.51,39.0,184.48,45.58,99.51,0.0,0,99.57,99.47,82.46,106.53,99.57,88.17,127.72,82.46,106.8,105.88
01/02/2025,2025-02-01,1,96,95.1,5.06,162.98,51.63,95.1,0.0,0,117.25,79.27,99.65,84.04,117.25,64.23,116.88,99.65,84.04,
02/02/2025,2025-02-02,1,96,124.04,92.88,173.95,23.17,124.04,0.0,0,119.95,126.96,124.04,,119.95,118.83,147.28,124.04,,
03/02/2025,2025-02-03,1,96,133.16,102.19,227.51,37.03,133.72,-0.55,0,118.3,143.78,107.48,143.74,118.3,132.9,170.98,107.48,139.07,154.93
04/02/2025,2025-02-04,1,96,143.22,100.39,240.0,38.08,143.22,0.0,0,143.83,142.79,136.75,145.88,143.83,127.03,182.18,136.75,140.28,159.34
05/02/2025,2025-02-05,1,96,117.73,30.0,189.9,50.02,117.73,0.0,0,135.22,105.23,128.69,113.21,135.22,91.16,140.39,128.69,114.66,109.73
06/02/2025,2025-02-06,1,96,138.29,85.3,231.0,38.25,138.29,0.0,0,144.2,134.06,137.76,138.5,144.2,120.98,166.76,137.76,135.14,146.58
07/02/2025,2025-02-07,1,96,115.99,87.89,151.34,20.26,117.07,-1.08,0,116.9,115.34,112.91,117.25,116.9,109.5,129.92,112.91,116.06,120.12
08/02/2025,2025-02-08,1,96,106.06,45.04,166.9,36.05,106.06,0.0,0,106.87,105.49,102.61,114.45,106.87,94.16,133.81,102.61,114.45,
09/02/2025,2025-02-09,1,96,109.36,64.0,187.99,35.63,109.36,0.0,0,106.8,111.19,109.36,,106.8,100.56,137.78,109.36,,
10/02/2025,2025-02-10,1,96,139.34,112.5,200.0,25.73,139.56,-0.22,0,133.58,143.45,128.99,143.6,133.58,133.94,167.23,128.99,140.2,151.76
11/02/2025,2025-02-11,1,96,132.48,106.01,194.5,25.94,133.2,-0.72,0,122.19,139.83,115.89,139.31,122.19,131.32,161.11,115.89,135.82,147.69
12/02/2025,2025-02-12,1,96,120.19,62.0,194.44,37.48,120.19,0.0,0,125.64,116.3,115.42,122.15,125.64,102.89,149.83,115.42,119.85,127.69
13/02/2025,2025-02-13,1,96,130.97,80.0,200.0,37.42,130.97,0.0,0,134.01,128.8,125.3,133.3,134.01,117.66,156.66,125.3,130.57,139.87
14/02/2025,2025-02-14,1,96,120.81,55.0,201.66,43.3,120.81,0.0,0,132.3,112.61,124.36,119.35,132.3,98.34,148.28,124.36,117.31,124.24
15/02/2025,2025-02-15,1,96,89.45,25.46,131.51,32.72,89.45,0.0,0,105.19,78.21,90.44,87.05,105.19,67.07,106.06,90.44,87.05,
16/02/2025,2025-02-16,1,96,89.42,12.0,161.56,41.44,89.42,0.0,0,102.43,80.13,89.42,,102.43,64.94,118.1,89.42,,
17/02/2025,2025-02-17,1,96,137.16,98.97,215.52,36.35,137.16,0.0,0,137.38,137.01,132.79,138.97,137.38,124.56,168.14,132.79,134.3,150.17
18/02/2025,2025-02-18,1,96,79.84,7.03,159.88,41.07,79.84,0.0,0,84.52,76.51,73.33,82.53,84.52,60.99,115.3,73.33,78.95,91.1
19/02/2025,2025-02-19,1,96,123.29,90.01,203.2,31.26,123.29,0.0,0,115.23,129.04,109.86,128.81,115.23,116.8,159.64,109.86,121.54,146.26
20/02/2025,2025-02-20,1,96,86.44,20.33,150.56,35.87,86.44,0.0,0,95.34,80.07,94.49,83.12,95.34,66.02,115.2,94.49,77.9,95.66
21/02/2025,2025-02-21,1,96,47.42,3.52,93.83,27.73,47.42,0.0,0,57.85,39.97,53.76,44.8,57.85,29.33,66.55,53.76,43.27,48.48
22/02/2025,2025-02-22,1,96,72.14,39.68,130.72,28.56,72.14,0.0,0,64.94,77.29,66.94,84.77,64.94,67.84,100.89,66.94,84.77,
23/02/2025,2025-02-23,1,96,65.35,3.52,134.7,39.01,65.35,0.0,0,78.74,55.79,65.35,,78.74,42.48,89.07,65.35,,
24/02/2025,2025-02-24,1,96,78.26,32.64,159.17,32.74,78.26,0.0,0,72.24,82.57,64.79,83.81,72.24,67.83,119.44,64.79,76.65,101.02
25/02/2025,2025-02-25,1,96,96.11,57.56,140.99,26.22,96.11,0.0,0,94.89,96.98,87.01,99.85,94.89,86.42,123.37,87.01,95.26,110.89
26/02/2025,2025-02-26,1,96,105.93,54.59,225.0,41.63,105.93,0.0,0,108.12,104.36,100.09,108.34,108.12,88.36,144.36,100.09,99.41,129.76
27/02/2025,2025-02-27,1,96,120.39,86.8,219.08,30.29,120.39,0.0,0,118.93,121.44,113.06,123.41,118.93,108.3,154.29,113.06,116.79,139.3
28/02/2025,2025-02-28,1,96,110.78,80.13,151.96,17.43,110.78,0.0,0,113.93,108.53,112.04,110.26,113.93,102.34,124.02,112.04,108.93,113.46
01/03/2025,2025-03-01,1,96,64.03,31.73,85.2,18.34,64.03,0.0,0,76.5,55.11,65.16,61.27,76.5,50.4,66.89,65.16,61.27,
02/03/2025,2025-03-02,1,96,66.26,27.5,124.87,25.94,66.26,0.0,0,56.66,73.12,66.26,,56.66,63.9,96.17,66.26,,
03/03/2025,2025-03-03,1,96,97.88,66.91,149.0,20.89,97.88,0.0,0,86.88,105.73,79.32,105.52,86.88,97.72,125.77,79.32,100.6,117.33
04/03/2025,2025-03-04,1,96,95.86,50.24,144.28,21.61,95.86,0.0,0,100.81,92.32,101.45,93.55,100.81,82.29,117.38,101.45,89.93,102.24
05/03/2025,2025-03-05,1,96,77.84,35.19,112.82,22.59,77.84,0.0,0,83.68,73.66,85.09,74.85,83.68,65.86,93.17,85.09,72.52,80.44
06/03/2025,2025-03-06,1,96,78.74,54.19,126.02,19.66,78.74,0.0,0,75.44,81.1,71.28,81.82,75.44,73.35,100.47,71.28,77.67,91.79
07/03/2025,2025-03-07,1,96,47.07,7.82,77.14,19.85,47.06,0.01,0,61.32,36.89,66.17,39.21,61.32,31.74,49.78,66.17,38.05,41.98
08/03/2025,2025-03-08,1,96,15.49,0.02,43.38,15.76,15.49,0.0,0,14.92,15.9,12.87,21.83,14.92,11.23,27.55,12.87,21.83,
09/03/2025,2025-03-09,1,96,48.6,3.52,127.6,38.32,48.6,0.0,0,44.01,51.87,48.6,,44.01,40.16,81.15,48.6,,
10/03/2025,2025-03-10,1,96,88.36,66.7,152.05,20.69,93.22,-4.86,0,78.34,95.52,73.72,94.39,78.34,87.66,115.16,73.72,90.96,102.63
11/03/2025,2025-03-11,1,96,96.69,69.1,157.5,22.05,96.69,0.0,0,95.3,97.68,90.85,99.1,95.3,88.04,121.81,90.85,94.98,108.99
12/03/2025,2025-03-12,1,96,94.05,69.1,176.69,29.15,94.05,0.0,0,85.83,99.92,76.48,101.28,85.83,89.78,125.25,76.48,97.88,109.44
13/03/2025,2025-03-13,1,96,109.28,49.75,160.86,26.02,109.28,0.0,0,104.0,113.05,107.42,110.04,104.0,103.67,136.49,107.42,103.56,125.6
14/03/2025,2025-03-14,1,96,59.04,5.0,134.5,38.83,59.04,0.0,0,62.21,56.77,49.58,62.93,62.21,42.41,92.68,49.58,57.71,75.47
15/03/2025,2025-03-15,1,96,48.92,0.0,132.96,42.8,48.92,0.0,0,58.7,41.93,45.45,57.35,58.7,27.83,77.17,45.45,57.35,
16/03/2025,2025-03-16,1,96,60.6,6.99,140.0,37.9,60.6,0.0,0,69.37,54.34,60.6,,69.37,40.28,89.48,60.6,,
17/03/2025,2025-03-17,1,96,83.52,50.24,170.0,27.54,88.12,-4.6,0,74.74,89.8,72.65,88.0,74.74,77.41,120.78,72.65,82.42,101.4
18/03/2025,2025-03-18,1,96,56.68,5.19,150.79,37.86,56.68,0.0,0,54.96,57.9,47.05,60.64,54.96,42.58,96.22,47.05,55.07,74.0
19/03/2025,2025-03-19,1,96,21.41,0.0,52.96,16.87,27.49,-6.08,0,29.43,15.68,34.15,16.16,29.43,10.46,28.72,34.15,13.5,22.56
20/03/2025,2025-03-20,1,96,23.06,0.43,101.6,29.66,23.06,0.0,0,10.79,31.83,5.11,30.45,10.79,21.3,58.14,5.11,25.3,42.83
21/03/2025,2025-03-21,1,96,10.14,0.18,40.0,11.99,10.2,-0.06,0,8.02,11.64,7.3,11.3,8.02,6.66,24.1,7.3,8.04,19.13
22/03/2025,2025-03-22,1,96,12.54,-0.01,76.01,21.34,12.54,0.0,1,7.78,15.94,6.41,27.42,7.78,8.11,35.51,6.41,27.42,
23/03/2025,2025-03-23,1,96,28.58,0.0,125.92,38.6,29.34,-0.76,0,21.65,33.53,28.58,,21.65,19.73,68.02,28.58,,
24/03/2025,2025-03-24,1,96,44.48,0.65,179.1,49.26,44.48,0.0,0,37.59,49.39,31.82,49.69,37.59,28.98,100.43,31.82,39.4,74.37
25/03/2025,2025-03-25,1,96,42.71,0.0,160.86,51.56,42.69,0.02,0,38.39,45.79,28.51,48.55,38.39,25.58,96.33,28.51,38.09,73.68
26/03/2025,2025-03-26,1,96,38.23,0.0,126.66,43.76,38.13,0.1,0,43.6,34.39,38.02,38.31,43.6,17.7,76.09,38.02,29.76,58.85
27/03/2025,2025-03-27,1,96,52.85,0.0,150.0,48.67,52.84,0.01,0,70.67,40.12,71.87,45.02,70.67,21.71,86.15,71.87,36.39,65.71
28/03/2025,2025-03-28,1,96,24.44,-0.1,86.9,27.63,24.12,0.32,4,32.22,18.88,38.29,18.73,32.22,8.51,44.78,38.29,11.55,35.98
29/03/2025,2025-03-29,1,96,4.76,-1.01,20.16,5.74,3.92,0.84,1,5.07,4.55,3.29,8.33,5.07,2.16,10.5,3.29,8.33,
30/03/2025,2025-03-30,1,92,3.31,-4.0,35.01,10.43,2.9,0.41,10,1.74,4.33,3.31,,1.74,2.22,9.6,3.31,,
31/03/2025,2025-03-31,1,96,32.46,-0.1,197.25,54.97,33.17,-0.71,5,25.99,37.07,4.96,43.78,25.99,24.87,67.6,4.96,53.18,-0.08
01/04/2025,2025-04-01,1,96,58.41,5.8,159.37,45.96,56.44,1.97,0,83.17,40.73,82.25,48.59,83.17,37.1,49.79,82.25,55.4,16.82
02/04/2025,2025-04-02,1,96,27.27,-0.02,104.9,27.35,27.25,0.02,3,40.13,18.09,35.53,23.87,40.13,17.67,19.14,35.53,27.74,5.79
03/04/2025,2025-04-03,1,96,21.4,0.0,80.0,23.1,21.4,0.0,0,19.65,22.64,18.07,22.77,19.65,19.58,30.32,18.07,25.81,8.58
04/04/2025,2025-04-04,1,96,10.96,-0.02,50.02,14.15,12.54,-1.59,3,10.89,11.0,5.04,13.39,10.89,8.48,17.32,5.04,15.76,2.36
05/04/2025,2025-04-05,1,96,25.9,-1.2,95.61,31.34,25.9,0.0,6,28.87,23.77,26.4,24.69,28.87,19.08,35.51,26.4,24.69,
06/04/2025,2025-04-06,1,96,25.64,-1.54,80.0,26.62,25.64,0.0,8,35.57,18.55,25.64,,35.57,14.55,28.55,25.64,,
07/04/2025,2025-04-07,1,96,56.49,0.0,170.01,53.7,57.58,-1.1,0,73.93,44.03,59.06,55.43,73.93,36.59,62.63,59.06,66.09,5.69
08/04/2025,2025-04-08,1,96,46.3,-1.02,131.17,43.62,46.3,0.0,7,71.79,28.1,70.65,36.28,71.79,21.29,45.1,70.65,44.09,-0.21
09/04/2025,2025-04-09,1,96,31.3,-0.5,98.21,29.8,31.3,0.0,6,45.26,21.32,40.58,27.47,45.26,17.45,30.99,40.58,33.05,1.44
10/04/2025,2025-04-10,1,96,18.7,-0.01,50.82,15.65,18.7,0.0,2,24.86,14.29,22.26,17.23,24.86,12.96,17.6,22.26,20.28,2.96
11/04/2025,2025-04-11,1,96,18.91,-0.01,58.02,16.91,18.91,0.0,1,21.8,16.84,16.23,20.01,21.8,15.0,21.45,16.23,23.37,4.3
12/04/2025,2025-04-12,1,96,27.01,0.01,79.0,18.92,27.01,0.0,0,32.26,23.26,28.24,24.02,32.26,21.23,28.33,28.24,24.02,
13/04/2025,2025-04-13,1,96,18.52,-1.51,60.55,19.1,18.52,0.0,4,26.1,13.11,18.52,,26.1,10.07,20.7,18.52,,
14/04/2025,2025-04-14,1,96,23.49,0.0,74.94,21.24,23.49,0.0,0,38.86,12.52,40.94,16.31,38.86,11.49,15.09,40.94,17.37,11.33
15/04/2025,2025-04-15,1,96,11.83,-0.01,35.0,12.38,11.83,0.0,3,15.55,9.16,11.84,11.82,15.55,7.47,13.39,11.84,13.8,2.58
16/04/2025,2025-04-16,1,96,12.3,-0.01,69.21,15.74,12.3,0.0,2,14.79,10.52,12.94,12.04,14.79,6.26,21.17,12.94,14.58,0.16
17/04/2025,2025-04-17,1,96,22.6,0.0,107.5,29.31,22.6,0.0,0,23.64,21.86,16.86,24.96,23.64,16.13,36.16,16.86,30.02,1.38
18/04/2025,2025-04-18,1,96,11.18,-1.54,35.0,11.27,11.18,0.0,6,17.88,6.39,19.67,7.68,17.88,4.48,11.17,19.67,9.26,0.33
19/04/2025,2025-04-19,1,96,1.54,-4.0,8.0,3.65,1.54,0.0,9,4.02,-0.23,1.79,0.93,4.02,-0.82,1.22,1.79,0.93,
20/04/2025,2025-04-20,1,96,7.32,-4.99,41.27,14.24,12.19,-4.87,8,10.41,5.11,7.32,,10.41,3.85,8.26,7.32,,
21/04/2025,2025-04-21,1,96,48.64,6.56,160.0,42.94,51.01,-2.37,0,48.62,48.66,33.97,54.68,48.62,42.67,63.62,33.97,62.96,16.06
22/04/2025,2025-04-22,1,96,63.68,4.31,130.04,37.49,63.88,-0.2,0,83.29,49.68,79.66,57.11,83.29,44.26,63.23,79.66,59.89,44.12
23/04/2025,2025-04-23,1,96,44.34,0.01,116.7,37.19,44.33,0.0,0,65.65,29.12,61.98,37.07,65.65,24.35,41.04,61.98,44.04,4.55
24/04/2025,2025-04-24,1,96,43.64,0.0,114.48,39.5,43.49,0.15,0,64.89,28.46,58.6,37.47,64.89,23.27,41.44,58.6,45.28,1.03
25/04/2025,2025-04-25,1,96,35.19,-0.21,83.51,30.39,43.39,-8.2,4,62.98,15.34,70.06,20.84,62.98,14.5,17.45,70.06,24.45,3.97
26/04/2025,2025-04-26,1,96,5.29,-3.03,23.04,7.68,5.29,0.0,9,9.37,2.38,5.57,4.63,9.37,0.96,5.94,5.57,4.63,
27/04/2025,2025-04-27,1,96,12.04,-5.0,100.7,27.2,11.42,0.62,9,9.1,14.13,12.04,,9.1,9.22,26.42,12.04,,
28/04/2025,2025-04-28,1,96,17.52,-2.5,80.8,21.64,17.76,-0.24,7,23.59,13.18,23.01,15.25,23.59,8.69,24.41,23.01,18.64,-0.55
29/04/2025,2025-04-29,1,96,6.05,-1.9,35.01,10.12,6.97,-0.92,7,6.93,5.42,4.99,6.49,6.93,3.77,9.55,4.99,8.0,-0.6
30/04/2025,2025-04-30,1,96,21.22,3.18,45.0,12.45,31.59,-10.37,0,12.65,27.34,7.61,26.83,12.65,26.3,29.94,7.61,27.79,22.35
01/05/2025,2025-05-01,1,96,18.18,4.68,55.0,12.74,12.62,5.56,0,23.47,14.39,24.21,15.69,23.47,11.88,20.66,24.21,17.93,5.26
02/05/2025,2025-05-02,1,96,14.95,2.5,63.62,17.04,11.9,3.05,0,12.32,16.83,4.57,19.22,12.32,13.89,24.18,4.57,21.26,9.69
03/05/2025,2025-05-03,1,96,17.39,0.27,57.18,16.9,16.17,1.22,0,21.18,14.68,16.61,19.28,21.18,12.02,21.33,16.61,19.28,
04/05/2025,2025-05-04,1,96,21.2,6.09,47.78,10.01,10.66,10.54,0,22.75,20.09,21.2,,22.75,17.59,26.35,21.2,,
05/05/2025,2025-05-05,1,96,43.94,30.36,62.73,7.34,9.93,34.01,0,45.16,43.07,45.5,43.3,45.16,40.73,48.92,45.5,41.41,52.1
06/05/2025,2025-05-06,1,96,47.86,36.0,65.12,7.26,10.5,37.36,0,45.48,49.56,46.09,48.59,45.48,49.03,50.9,46.09,48.88,47.25
07/05/2025,2025-05-07,1,96,48.92,31.22,80.0,13.84,19.2,29.73,0,42.95,53.19,38.09,53.39,42.95,52.39,55.2,38.09,55.68,42.67
08/05/2025,2025-05-08,1,96,41.49,29.01,79.59,13.1,16.99,24.5,0,35.15,46.02,33.44,44.81,35.15,40.6,59.58,33.44,41.99,58.0
09/05/2025,2025-05-09,1,96,34.38,25.36,80.27,11.76,18.55,15.82,0,30.48,37.16,29.32,36.46,30.48,33.82,45.52,29.32,37.42,31.98
10/05/2025,2025-05-10,1,96,13.18,0.0,36.88,10.0,8.23,4.96,0,16.12,11.09,11.85,16.42,16.12,9.03,16.24,11.85,16.42,
11/05/2025,2025-05-11,1,96,7.23,0.0,35.01,10.52,2.48,4.75,0,8.31,6.46,7.23,,8.31,4.24,12.01,7.23,,
12/05/2025,2025-05-12,1,96,29.99,5.76,122.03,30.84,23.85,6.15,0,29.41,30.41,19.22,34.43,29.41,25.32,43.14,19.22,39.5,10.78
13/05/2025,2025-05-13,1,96,49.77,20.09,128.07,31.87,41.34,8.43,0,57.85,44.0,52.96,48.46,57.85,37.38,60.56,52.96,52.84,28.01
14/05/2025,2025-05-14,1,96,38.88,6.0,91.53,18.36,29.21,9.66,0,47.53,32.69,49.23,34.61,47.53,28.91,42.15,49.23,34.32,35.97
15/05/2025,2025-05-15,1,96,18.58,3.5,35.01,8.03,10.46,8.12,0,18.98,18.3,18.66,18.55,18.98,17.01,21.52,18.66,18.6,18.3
16/05/2025,2025-05-16,1,96,14.25,0.01,41.21,10.13,5.35,8.9,0,9.49,17.66,5.52,17.85,9.49,16.8,19.78,5.52,18.67,14.02
17/05/2025,2025-05-17,1,96,16.5,5.0,57.12,15.35,11.3,5.21,0,19.87,14.1,15.29,19.45,19.87,11.87,19.68,15.29,19.45,
18/05/2025,2025-05-18,1,96,11.27,-1.0,40.7,12.01,6.08,5.19,4,16.02,7.87,11.27,,16.02,5.75,13.18,11.27,,
19/05/2025,2025-05-19,1,96,14.72,2.2,37.94,11.41,12.84,1.88,0,20.72,10.44,19.25,12.85,20.72,8.35,15.65,19.25,14.42,5.56
20/05/2025,2025-05-20,1,96,17.82,1.5,54.0,15.22,14.01,3.81,0,21.45,15.23,17.75,17.85,21.45,13.25,20.19,17.75,19.73,9.06
21/05/2025,2025-05-21,1,96,21.99,4.88,51.39,14.67,19.28,2.71,0,29.79,16.42,31.8,17.95,29.79,14.1,22.22,31.8,18.89,13.55
22/05/2025,2025-05-22,1,96,6.76,0.65,24.42,4.57,3.19,3.57,0,6.63,6.85,7.35,6.52,6.63,5.72,9.68,7.35,6.79,5.24
23/05/2025,2025-05-23,1,96,7.95,4.23,31.0,6.01,5.31,2.64,0,8.17,7.8,7.27,8.23,8.17,6.23,11.72,7.27,8.9,5.12
24/05/2025,2025-05-24,1,96,12.56,3.28,52.0,12.73,7.86,4.7,0,14.24,11.36,11.11,16.08,14.24,10.19,14.3,11.11,16.08,
25/05/2025,2025-05-25,1,96,10.87,0.0,35.01,10.15,6.31,4.55,0,15.55,7.52,10.87,,15.55,5.91,11.54,10.87,,
26/05/2025,2025-05-26,1,96,19.59,3.68,76.06,18.69,17.54,2.05,0,24.19,16.3,20.9,19.05,24.19,12.43,25.99,20.9,22.14,4.64
27/05/2025,2025-05-27,1,96,30.92,9.51,111.16,27.34,26.84,4.08,0,33.3,29.23,27.1,32.5,33.3,24.69,40.58,27.1,36.77,12.58
28/05/2025,2025-05-28,1,96,34.31,9.51,100.86,24.0,28.39,5.92,0,38.83,31.08,35.54,33.8,38.83,27.74,39.41,35.54,37.84,14.93
29/05/2025,2025-05-29,1,96,40.41,9.51,134.99,31.55,35.24,5.17,0,44.74,37.32,40.46,40.39,44.74,31.54,51.77,40.46,45.72,15.48
30/05/2025,2025-05-30,1,96,52.14,15.43,130.19,35.13,46.12,6.02,0,61.95,45.14,50.88,52.67,61.95,42.15,52.6,50.88,60.08,18.05
31/05/2025,2025-05-31,1,96,42.87,4.31,89.74,31.32,38.28,4.59,0,70.09,23.43,49.41,26.99,70.09,21.2,29.02,49.41,26.99,
01/06/2025,2025-06-01,1,96,22.99,2.4,53.96,15.19,18.26,4.73,0,31.57,16.85,22.99,,31.57,16.13,18.66,22.99,,
02/06/2025,2025-06-02,1,96,37.03,6.55,100.0,28.71,33.21,3.83,0,39.2,35.49,27.5,40.96,39.2,30.97,46.79,27.5,45.44,20.03
03/06/2025,2025-06-03,1,96,54.35,5.79,108.78,36.99,52.09,2.25,0,83.12,33.8,80.51,43.58,83.12,30.75,41.42,80.51,48.74,19.47
04/06/2025,2025-06-04,1,96,67.04,11.45,127.01,35.38,59.44,7.6,0,87.89,52.14,84.39,59.89,87.89,46.85,65.36,84.39,64.37,38.99
05/06/2025,2025-06-05,1,96,68.65,5.0,142.03,45.58,60.33,8.32,0,101.16,45.42,97.31,56.84,101.16,38.07,63.8,97.31,62.83,28.93
06/06/2025,2025-06-06,1,96,72.93,4.31,140.34,54.27,70.82,2.11,0,119.25,39.85,119.29,53.84,119.25,35.1,51.73,119.29,62.83,11.9
07/06/2025,2025-06-07,1,96,49.23,-1.01,110.2,47.35,48.18,1.04,2,89.76,20.28,56.48,31.61,89.76,14.74,34.11,56.48,31.61,
08/06/2025,2025-06-08,1,96,40.2,0.83,109.29,41.24,38.29,1.91,0,62.91,23.97,40.2,,62.91,17.84,39.31,40.2,,
09/06/2025,2025-06-09,1,96,64.38,5.57,135.0,45.12,62.69,1.69,0,93.36,43.67,87.91,54.68,93.36,38.95,55.46,87.91,63.79,12.18
10/06/2025,2025-06-10,1,96,99.9,54.88,124.35,24.12,99.9,0.0,0,114.13,89.73,114.29,93.97,114.13,91.58,85.12,114.29,97.19,78.94
11/06/2025,2025-06-11,1,96,73.32,1.1,115.5,45.46,73.32,0.0,0,107.25,49.09,106.97,59.47,107.25,47.5,53.07,106.97,63.13,42.41
12/06/2025,2025-06-12,1,96,66.52,4.31,140.64,49.07,63.35,3.17,0,102.28,40.97,98.29,53.43,102.28,36.38,52.44,98.29,61.88,14.0
13/06/2025,2025-06-13,1,96,71.22,4.31,120.98,49.74,69.03,2.19,0,113.23,41.21,113.69,53.73,113.23,37.69,50.0,113.69,61.95,15.37
14/06/2025,2025-06-14,1,96,56.66,-0.37,109.8,48.92,55.74,0.92,1,100.15,25.6,67.07,31.38,100.15,20.77,37.67,67.07,31.38,
15/06/2025,2025-06-15,1,96,22.41,0.0,78.43,25.28,20.05,2.36,0,30.28,16.79,22.41,,30.28,12.74,26.9,22.41,,
16/06/2025,2025-06-16,1,96,59.71,13.27,210.0,56.84,56.36,3.35,0,53.37,64.23,31.6,71.28,53.37,58.76,77.92,31.6,83.29,15.24
17/06/2025,2025-06-17,1,96,95.31,22.57,154.76,44.14,94.13,1.18,0,122.93,75.59,120.87,84.79,122.93,77.8,70.05,120.87,94.86,37.77
18/06/2025,2025-06-18,1,96,106.77,40.01,194.56,41.06,106.77,0.0,0,126.48,92.69,124.24,99.57,126.48,91.55,95.53,124.24,108.22,59.23
19/06/2025,2025-06-19,1,96,116.11,65.0,167.55,28.9,116.11,0.0,0,131.19,105.35,131.39,109.83,131.19,105.48,105.01,131.39,114.85,86.4
20/06/2025,2025-06-20,1,96,113.17,70.0,163.49,27.07,113.17,0.0,0,126.74,103.48,126.25,107.79,126.74,102.4,106.17,126.25,113.42,81.51
21/06/2025,2025-06-21,1,96,76.85,0.0,138.81,57.4,76.8,0.05,0,121.18,45.18,92.17,39.63,121.18,43.38,49.68,92.17,39.63,
22/06/2025,2025-06-22,1,96,67.5,-1.21,130.78,59.45,67.4,0.11,7,117.38,31.88,67.5,,117.38,26.16,46.17,67.5,,
23/06/2025,2025-06-23,1,96,110.65,57.42,195.77,32.61,110.65,0.0,0,121.78,102.7,119.3,107.08,121.78,99.4,110.94,119.3,113.37,77.75
24/06/2025,2025-06-24,1,96,97.18,7.5,154.52,45.61,97.18,0.0,0,126.72,76.07,125.52,85.5,126.72,70.34,90.4,125.52,86.74,79.7
25/06/2025,2025-06-25,1,96,80.65,2.44,154.52,53.03,80.65,0.0,0,118.98,53.27,118.55,65.04,118.98,50.14,61.1,118.55,73.52,25.47
26/06/2025,2025-06-26,1,96,92.86,36.2,159.62,35.77,92.86,0.0,0,113.93,77.82,113.15,84.51,113.93,73.09,89.63,113.15,90.14,58.23
27/06/2025,2025-06-27,1,96,92.97,35.0,141.05,32.2,92.97,0.0,0,112.56,78.98,112.3,85.01,112.56,78.09,81.18,112.3,89.63,63.44
28/06/2025,2025-06-28,1,96,68.79,1.88,132.65,51.24,68.32,0.47,0,107.81,40.92,80.48,40.4,107.81,37.72,48.92,80.48,40.4,
29/06/2025,2025-06-29,1,96,71.66,0.85,154.52,53.05,71.66,0.0,0,109.32,44.76,71.66,,109.32,43.65,47.55,71.66,,
30/06/2025,2025-06-30,1,96,111.12,77.75,175.01,23.7,111.12,0.0,0,117.98,106.22,115.28,109.41,117.98,104.97,109.35,115.28,115.77,79.76
01/07/2025,2025-07-01,1,96,111.21,80.0,167.0,22.6,111.21,0.0,0,119.41,105.35,117.06,108.8,119.41,104.51,107.46,117.06,114.01,84.46
02/07/2025,2025-07-02,1,96,99.6,70.64,126.16,18.86,99.6,0.0,0,112.6,90.31,113.34,93.94,112.6,90.23,90.52,113.34,97.93,75.34
03/07/2025,2025-07-03,1,96,91.28,37.2,142.59,30.01,91.28,0.0,0,106.86,80.14,104.82,85.7,106.86,81.29,77.28,104.82,92.81,52.54
04/07/2025,2025-07-04,1,96,100.5,72.0,139.26,20.88,100.5,0.0,0,112.55,91.9,108.74,97.11,112.55,90.38,95.69,108.74,101.99,74.33
05/07/2025,2025-07-05,1,96,71.54,3.52,134.0,50.54,71.54,0.0,0,110.17,43.94,84.0,41.27,110.17,41.64,49.7,84.0,41.27,
06/07/2025,2025-07-06,1,96,55.88,0.65,110.62,48.57,55.88,0.0,0,97.67,26.03,55.88,,97.67,20.63,39.52,55.88,,
07/07/2025,2025-07-07,1,96,60.98,4.31,106.65,39.75,59.26,1.72,0,93.68,37.62,95.37,46.82,93.68,35.1,43.94,95.37,52.38,20.88
08/07/2025,2025-07-08,1,96,47.22,1.72,110.69,39.11,46.42,0.8,0,62.51,36.3,49.77,46.17,62.51,33.97,42.13,49.77,55.53,2.47
09/07/2025,2025-07-09,1,96,90.24,35.1,155.75,35.62,90.24,0.0,0,109.91,76.19,106.69,83.46,109.91,76.2,76.14,106.69,92.29,42.28
10/07/2025,2025-07-10,1,96,106.89,74.0,170.0,24.55,106.89,0.0,0,117.26,99.49,115.46,103.36,117.26,98.22,102.66,115.46,106.53,88.59
11/07/2025,2025-07-11,1,96,98.17,55.4,138.16,26.05,98.17,0.0,0,117.24,84.55,115.94,90.86,117.24,80.86,93.79,115.94,94.43,74.19
12/07/2025,2025-07-12,1,96,75.89,0.85,133.0,45.99,75.89,0.0,0,112.09,50.04,86.86,49.26,112.09,49.07,52.45,86.86,49.26,
13/07/2025,2025-07-13,1,96,64.54,0.0,134.62,52.31,64.54,0.0,0,104.8,35.78,64.54,,104.8,32.26,44.59,64.54,,
14/07/2025,2025-07-14,1,96,84.0,18.21,126.64,37.54,84.0,0.0,0,113.87,62.66,113.05,72.04,113.87,60.23,68.72,113.05,78.46,42.08
15/07/2025,2025-07-15,1,96,83.12,29.95,135.87,36.85,83.12,0.0,0,110.96,63.23,109.84,72.12,110.96,58.17,75.87,109.84,78.98,40.06
16/07/2025,2025-07-16,1,96,102.25,69.84,175.49,29.87,102.25,0.0,0,114.13,93.76,111.81,98.31,114.13,89.94,103.31,111.81,104.09,71.32
