dia,data_iso,consumo_gwh,producao_nac_gwh,renovavel_gwh,hidrica_gwh,hidrica_renov_gwh,eolica_gwh,solar_gwh,biomassa_gwh,gas_natural_gwh,carvao_gwh,outra_termica_gwh,baterias_inj_gwh,bombagem_consumo_gwh,saldo_importador_gwh,pico_consumo_mw,perc_renovavel
24/06/2010,2010-06-24,139.18,108.64,52.0,34.92,34.92,9.65,0.84,6.6,46.63,5.23,4.78,0.0,0.35,31.35,6775.3,47.87
25/06/2010,2010-06-25,143.28,118.14,52.55,36.48,36.48,8.85,0.65,6.58,52.54,8.34,4.7,0.0,0.28,25.85,7086.2,44.48
26/06/2010,2010-06-26,126.27,123.18,56.71,43.37,43.37,5.9,0.83,6.6,52.01,11.88,2.59,0.0,0.02,3.46,5908.0,46.03
27/06/2010,2010-06-27,115.52,107.65,49.6,35.38,35.38,7.04,0.64,6.54,44.8,11.41,1.84,0.0,0.2,8.49,5763.6,46.07
28/06/2010,2010-06-28,143.94,118.5,50.44,35.65,35.65,7.36,0.86,6.57,51.19,12.06,4.81,0.0,0.18,26.02,7241.2,42.56
29/06/2010,2010-06-29,147.04,118.04,49.26,32.48,32.48,9.76,0.84,6.18,51.34,12.55,4.89,0.0,0.17,29.63,7333.2,41.73
30/06/2010,2010-06-30,150.23,128.25,52.22,35.96,35.96,9.2,0.83,6.23,59.86,11.32,4.86,0.0,0.33,22.7,7507.4,40.72
01/07/2010,2010-07-01,149.28,119.83,51.7,33.06,33.06,11.68,0.79,6.16,57.66,5.55,4.92,0.0,0.27,30.3,7379.4,43.14
02/07/2010,2010-07-02,147.2,121.79,52.57,33.63,33.63,11.83,0.76,6.36,58.82,5.64,4.76,0.0,0.0,25.96,7244.7,43.16
03/07/2010,2010-07-03,128.87,108.45,51.25,31.16,31.16,13.01,0.82,6.26,48.94,5.7,2.55,0.0,0.0,20.91,6048.5,47.26
04/07/2010,2010-07-04,121.83,100.36,52.48,34.45,34.45,10.98,0.86,6.19,40.58,5.72,1.58,0.0,0.45,22.38,6167.3,52.29
05/07/2010,2010-07-05,154.77,129.33,62.0,41.43,41.43,13.82,0.85,5.9,58.73,4.46,4.14,0.0,0.36,26.37,7847.9,47.94
06/07/2010,2010-07-06,159.2,128.18,56.85,36.71,36.71,13.85,0.84,5.45,59.17,5.42,6.73,0.0,0.27,31.88,7911.7,44.35
07/07/2010,2010-07-07,158.51,126.82,50.4,35.18,34.18,9.9,0.57,5.75,62.92,6.69,5.81,0.0,0.79,33.01,7786.4,39.74
08/07/2010,2010-07-08,154.31,124.81,50.12,26.97,26.97,16.75,0.85,5.54,58.94,11.25,4.5,0.0,0.15,30.01,7582.4,40.16
09/07/2010,2010-07-09,150.36,125.77,50.62,25.26,25.26,18.8,0.89,5.67,61.45,9.18,4.52,0.0,0.0,24.9,7429.2,40.25
10/07/2010,2010-07-10,129.86,113.11,48.31,21.42,21.42,19.99,0.92,5.97,51.81,10.55,2.43,0.0,0.06,17.17,6069.2,42.71
11/07/2010,2010-07-11,118.86,110.45,51.69,24.38,24.38,20.38,0.9,6.02,51.16,5.98,1.62,0.0,0.33,9.31,5851.8,46.8
12/07/2010,2010-07-12,144.37,137.36,57.13,25.39,24.39,25.83,0.95,5.97,56.76,17.93,4.53,0.0,0.86,8.36,7195.5,41.59
13/07/2010,2010-07-13,147.66,126.99,48.38,22.05,22.05,19.37,0.87,6.07,51.6,22.37,4.65,0.0,0.27,21.34,7240.7,38.09
14/07/2010,2010-07-14,145.49,125.24,55.31,17.48,16.48,32.45,0.9,5.48,42.77,21.49,4.68,0.0,1.6,22.22,7144.1,44.16
15/07/2010,2010-07-15,144.56,133.19,49.71,24.31,23.31,19.95,0.96,5.48,52.87,25.03,4.58,0.0,1.0,12.67,7124.7,37.32
16/07/2010,2010-07-16,146.28,136.86,53.97,19.59,18.59,28.36,0.92,6.1,53.02,24.48,4.39,0.0,1.94,11.65,7249.5,39.43
17/07/2010,2010-07-17,127.82,122.58,42.41,18.71,17.71,17.26,0.92,6.51,52.21,24.87,2.09,0.0,0.62,6.15,5971.1,34.6
18/07/2010,2010-07-18,118.45,116.39,40.18,19.54,18.54,14.13,0.89,6.62,46.72,27.21,1.28,0.0,1.28,3.6,5920.8,34.52
19/07/2010,2010-07-19,145.15,142.14,52.78,26.21,25.21,19.95,0.92,6.69,53.34,30.88,4.14,0.0,0.65,3.89,7231.0,37.13
20/07/2010,2010-07-20,147.63,148.57,62.86,17.27,16.27,39.09,0.93,6.57,50.08,30.04,4.58,0.0,1.34,0.64,7215.1,42.31
21/07/2010,2010-07-21,147.45,140.34,52.47,19.64,18.64,26.36,0.71,6.76,50.56,31.71,4.61,0.0,0.7,8.01,7272.7,37.39
22/07/2010,2010-07-22,146.22,135.64,48.78,12.72,11.72,29.49,0.9,6.67,50.66,30.5,4.71,0.0,1.12,11.89,7136.9,35.96
23/07/2010,2010-07-23,147.73,130.93,45.3,16.72,15.72,21.99,0.9,6.68,50.25,29.5,4.88,0.0,1.74,18.77,7225.2,34.6
24/07/2010,2010-07-24,130.57,112.66,37.06,13.46,13.46,15.95,0.86,6.79,43.5,29.16,2.94,0.0,1.03,19.19,6116.2,32.9
25/07/2010,2010-07-25,121.37,106.55,37.06,14.05,13.05,16.65,0.86,6.5,39.85,26.64,1.99,0.0,0.79,15.86,6119.5,34.79
26/07/2010,2010-07-26,154.09,138.8,55.37,20.64,18.64,29.96,0.85,5.91,48.13,28.67,4.63,0.0,1.39,16.92,7671.3,39.89
27/07/2010,2010-07-27,160.11,136.05,53.6,25.36,24.36,22.87,0.76,5.6,48.86,28.17,4.42,0.0,1.61,25.91,7889.5,39.4
28/07/2010,2010-07-28,160.04,130.25,45.62,26.95,26.95,11.71,0.75,6.2,49.87,30.21,4.56,0.0,0.37,30.46,7906.3,35.02
29/07/2010,2010-07-29,159.31,131.56,43.19,22.53,22.53,13.52,0.79,6.35,50.35,33.3,4.72,0.0,0.34,28.35,7900.2,32.82
30/07/2010,2010-07-30,155.59,127.67,39.46,19.73,18.73,13.47,0.84,6.41,50.39,32.1,4.72,0.0,1.0,29.16,7689.4,30.91
31/07/2010,2010-07-31,132.43,114.21,29.81,16.7,16.7,5.88,0.84,6.39,48.47,33.39,2.54,0.0,0.0,18.49,6145.6,26.1
01/08/2010,2010-08-01,119.48,93.77,30.47,8.35,8.35,14.57,0.87,6.69,39.72,21.9,1.67,0.0,1.82,27.9,5886.8,32.5
02/08/2010,2010-08-02,140.46,126.66,48.58,16.3,14.3,26.67,0.92,6.69,43.63,28.09,4.36,0.0,3.04,17.21,6943.3,38.36
03/08/2010,2010-08-03,146.23,127.89,44.69,13.79,10.79,26.33,0.86,6.71,47.4,28.28,4.52,0.0,3.17,21.8,7112.0,34.94
04/08/2010,2010-08-04,148.57,126.09,43.42,14.56,13.56,22.24,0.87,6.75,45.5,31.58,4.59,0.0,0.55,23.28,7351.7,34.44
05/08/2010,2010-08-05,147.11,128.0,44.12,11.62,10.62,25.82,0.88,6.8,49.9,28.21,4.77,0.0,1.09,20.43,7134.6,34.47
06/08/2010,2010-08-06,147.53,128.16,41.53,13.23,11.23,22.58,0.84,6.88,52.15,27.86,4.61,0.0,2.42,22.01,7138.9,32.41
07/08/2010,2010-08-07,133.12,111.24,33.13,15.69,14.69,10.93,0.8,6.71,46.05,28.63,2.44,0.0,0.99,23.1,6371.1,29.78
08/08/2010,2010-08-08,123.54,96.42,31.18,17.96,17.96,6.17,0.23,6.82,38.83,24.72,1.69,0.0,0.12,27.59,6096.7,32.34
09/08/2010,2010-08-09,146.61,125.91,35.76,20.95,19.95,8.61,0.48,6.72,53.72,31.04,4.38,0.0,0.52,21.46,7199.1,28.4
10/08/2010,2010-08-10,151.41,130.67,36.94,21.82,19.82,9.68,0.73,6.71,53.12,34.13,4.48,0.0,1.97,22.92,7456.3,28.27
11/08/2010,2010-08-11,149.3,128.27,45.44,16.53,15.53,22.6,0.72,6.6,44.53,32.61,4.69,0.0,2.17,23.53,7257.4,35.43
12/08/2010,2010-08-12,144.29,131.58,50.44,10.27,8.27,34.96,0.83,6.37,43.68,30.76,4.71,0.0,6.69,19.69,6998.8,38.33
13/08/2010,2010-08-13,140.87,123.16,52.33,11.96,8.96,36.01,0.83,6.54,37.23,25.99,4.6,0.0,4.69,22.75,6778.0,42.49
14/08/2010,2010-08-14,125.44,106.17,45.14,13.67,10.67,27.19,0.79,6.5,35.23,20.37,2.43,0.0,0.74,20.43,6070.1,42.52
15/08/2010,2010-08-15,117.27,90.3,34.83,19.03,18.03,9.53,0.75,6.52,33.77,19.02,1.69,0.0,0.0,27.4,5857.6,38.57
16/08/2010,2010-08-16,131.73,108.06,37.59,11.27,9.27,21.05,0.78,6.49,40.78,23.3,4.39,0.0,1.44,25.48,6395.1,34.78
17/08/2010,2010-08-17,131.9,105.18,24.41,11.1,10.1,7.64,0.41,6.26,48.03,27.41,4.33,0.0,1.0,28.02,6276.0,23.21
18/08/2010,2010-08-18,132.41,118.28,38.85,10.77,8.77,23.1,0.73,6.25,42.72,30.26,4.45,0.0,3.09,17.49,6372.5,32.85
19/08/2010,2010-08-19,132.61,117.79,35.3,16.6,15.6,12.62,0.83,6.24,44.63,32.2,4.66,0.0,1.07,16.12,6427.1,29.97
20/08/2010,2010-08-20,134.41,119.17,29.92,17.05,17.05,5.62,0.82,6.43,50.31,34.35,4.59,0.0,0.0,15.46,6518.9,25.1
21/08/2010,2010-08-21,124.66,109.4,31.06,14.05,14.05,9.86,0.68,6.47,42.32,33.86,2.16,0.0,0.03,15.55,6146.0,28.39
22/08/2010,2010-08-22,115.89,101.43,32.67,12.52,12.52,12.77,0.84,6.54,34.88,32.2,1.67,0.0,0.23,15.0,5789.0,32.21
23/08/2010,2010-08-23,133.88,125.0,44.4,13.81,11.81,25.37,0.83,6.39,43.96,29.92,4.72,0.0,5.32,14.52,6594.5,35.52
24/08/2010,2010-08-24,136.88,120.33,27.24,12.85,10.85,9.22,0.82,6.36,51.83,34.3,4.97,0.0,1.23,17.98,6636.8,22.63
25/08/2010,2010-08-25,141.14,122.4,27.83,16.43,14.43,5.93,0.84,6.64,53.36,34.46,4.75,0.0,1.35,20.37,6877.5,22.74
26/08/2010,2010-08-26,143.11,127.36,41.19,13.79,12.79,21.06,0.78,6.56,46.76,33.68,4.73,0.0,2.42,18.7,6885.5,32.35
27/08/2010,2010-08-27,141.98,129.42,41.21,19.49,16.49,17.53,0.86,6.32,47.32,33.13,4.76,0.0,0.66,13.77,6820.1,31.84
28/08/2010,2010-08-28,126.53,107.41,34.46,11.93,10.93,16.13,0.86,6.53,42.19,27.49,2.28,0.0,1.88,21.41,6181.5,32.08
29/08/2010,2010-08-29,120.23,103.48,31.96,9.97,8.97,15.9,0.8,6.28,38.88,30.23,1.4,0.0,1.79,18.82,6037.8,30.89
30/08/2010,2010-08-30,145.9,132.96,40.21,23.85,22.85,10.34,0.8,6.21,55.17,32.38,4.19,0.0,0.74,13.95,7292.5,30.24
31/08/2010,2010-08-31,148.85,136.58,47.82,16.62,15.62,25.32,0.55,6.33,51.74,31.46,4.56,0.0,1.01,13.62,7238.7,35.01
01/09/2010,2010-09-01,147.29,127.6,36.19,16.94,16.94,12.46,0.5,6.28,53.66,33.31,4.44,0.0,0.0,19.92,7207.4,28.36
02/09/2010,2010-09-02,146.26,138.61,40.79,17.01,17.01,16.37,0.83,6.58,59.66,33.55,4.62,0.0,0.53,8.5,7047.0,29.42
03/09/2010,2010-09-03,146.4,136.18,40.54,23.29,23.29,9.77,0.8,6.67,57.2,33.83,4.61,0.0,0.04,10.68,7145.1,29.77
04/09/2010,2010-09-04,127.34,124.24,32.82,18.12,18.12,7.13,0.78,6.79,49.54,39.35,2.53,0.0,0.11,3.48,6250.3,26.42
05/09/2010,2010-09-05,117.47,112.0,31.32,11.15,11.15,12.58,0.8,6.79,40.89,38.09,1.71,0.0,1.37,7.13,5961.7,27.96
06/09/2010,2010-09-06,143.05,136.04,40.49,14.22,12.22,20.68,0.81,6.78,50.58,38.49,4.49,0.0,2.25,9.51,7061.9,29.76
07/09/2010,2010-09-07,144.63,138.4,56.35,11.56,10.56,38.74,0.46,6.59,43.9,32.58,4.58,0.0,4.26,10.8,7101.7,40.71
08/09/2010,2010-09-08,143.53,129.14,37.89,15.07,13.07,17.32,0.76,6.74,44.81,39.91,4.52,0.0,0.65,15.35,6940.1,29.34
09/09/2010,2010-09-09,144.78,139.16,38.26,22.98,21.98,8.67,0.87,6.74,55.07,40.32,4.51,0.0,0.18,6.02,7033.3,27.49
10/09/2010,2010-09-10,145.49,134.34,37.99,19.7,19.7,10.94,0.78,6.57,52.86,39.0,4.49,0.0,0.51,11.92,7057.2,28.28
11/09/2010,2010-09-11,126.75,118.78,34.12,18.34,18.34,8.58,0.81,6.38,44.47,37.72,2.48,0.0,0.0,8.3,6269.7,28.72
12/09/2010,2010-09-12,118.29,102.7,43.71,17.77,17.77,18.82,0.75,6.36,34.34,22.99,1.67,0.0,0.71,16.84,6112.6,42.56
13/09/2010,2010-09-13,147.17,136.96,51.34,23.97,22.97,21.49,0.78,6.11,50.07,30.25,4.29,0.0,1.15,11.87,7357.2,37.49
14/09/2010,2010-09-14,152.78,132.14,40.1,29.27,27.27,6.35,0.71,5.76,48.27,37.36,4.41,0.0,1.37,22.45,7454.9,30.34
15/09/2010,2010-09-15,150.54,126.51,36.28,23.5,22.5,7.82,0.32,5.65,44.68,39.99,4.56,0.0,0.87,25.28,7332.5,28.68
16/09/2010,2010-09-16,149.19,122.53,28.67,18.39,17.39,5.27,0.41,5.59,50.67,37.65,4.54,0.0,0.97,27.94,7255.4,23.4
17/09/2010,2010-09-17,146.7,124.43,31.33,14.02,13.02,11.6,0.56,6.16,52.71,34.83,4.56,0.0,5.05,27.66,7178.8,25.18
18/09/2010,2010-09-18,126.75,118.3,33.0,15.12,14.12,11.78,0.63,6.48,45.23,35.92,3.15,0.0,2.4,11.26,6222.6,27.9
19/09/2010,2010-09-19,117.53,99.95,25.72,13.28,11.28,7.51,0.75,6.18,38.23,32.42,1.58,0.0,2.27,20.33,5926.2,25.73
20/09/2010,2010-09-20,141.91,124.43,29.52,18.51,15.51,7.54,0.52,5.94,50.31,35.59,6.01,0.0,0.62,18.45,7030.7,23.72
21/09/2010,2010-09-21,143.67,124.47,23.84,15.51,13.51,3.78,0.64,5.91,55.32,37.29,6.02,0.0,2.48,21.96,7111.6,19.15
22/09/2010,2010-09-22,143.77,122.25,28.16,16.47,15.47,6.17,0.6,5.91,50.92,37.68,4.5,0.0,1.69,23.49,7048.5,23.03
23/09/2010,2010-09-23,145.04,121.48,30.72,18.78,17.78,6.73,0.27,5.94,46.49,38.9,4.37,0.0,1.77,25.58,7095.8,25.29
24/09/2010,2010-09-24,144.72,118.26,40.51,16.95,15.95,17.86,0.65,6.05,34.87,37.46,4.41,0.0,1.4,28.17,7075.4,34.25
25/09/2010,2010-09-25,124.08,109.48,42.53,14.22,12.22,23.3,0.67,6.33,32.74,29.81,2.4,0.0,5.01,20.02,6212.4,38.84
26/09/2010,2010-09-26,114.24,97.69,38.68,14.93,11.93,19.87,0.79,6.08,32.97,21.63,1.42,0.0,4.08,21.13,5871.1,39.59
27/09/2010,2010-09-27,138.6,116.91,30.73,18.51,14.51,9.61,0.77,5.84,40.22,37.73,4.22,0.0,1.3,23.35,6934.1,26.29
28/09/2010,2010-09-28,142.77,117.15,24.89,10.88,9.88,7.64,0.81,6.56,51.22,35.65,4.4,0.0,1.9,27.72,7096.4,21.25
29/09/2010,2010-09-29,143.4,116.29,26.02,9.32,8.32,10.25,0.78,6.67,50.24,34.58,4.45,0.0,2.79,30.11,7059.5,22.37
30/09/2010,2010-09-30,142.61,131.27,37.56,12.36,10.36,19.67,0.67,6.86,52.42,34.91,4.37,0.0,2.1,13.61,7033.0,28.61
01/10/2010,2010-10-01,141.31,128.11,34.98,15.79,13.79,13.4,0.76,7.04,49.77,36.92,4.43,0.0,2.1,15.53,6966.3,27.31
02/10/2010,2010-10-02,122.7,102.43,40.79,12.58,10.58,22.28,0.7,7.23,32.75,24.63,2.26,0.0,2.78,23.76,6217.7,39.82
03/10/2010,2010-10-03,114.26,115.85,77.49,9.67,7.67,62.67,0.25,6.9,29.91,5.01,1.43,0.0,6.79,6.09,5774.8,66.89
04/10/2010,2010-10-04,128.81,114.32,48.13,14.82,12.82,28.57,0.58,6.16,42.4,17.46,4.33,0.0,6.06,21.17,6594.2,42.1
05/10/2010,2010-10-05,118.01,111.93,35.83,14.99,10.99,17.18,0.72,6.95,42.81,28.15,1.14,0.0,2.24,8.69,6098.0,32.01
06/10/2010,2010-10-06,140.72,121.92,35.17,19.84,16.84,10.53,0.72,7.09,50.27,29.35,4.13,0.0,2.6,21.66,7062.3,28.85
07/10/2010,2010-10-07,142.86,126.87,58.41,12.22,11.22,39.64,0.54,7.01,38.34,24.89,4.23,0.0,4.02,20.37,7050.9,46.04
08/10/2010,2010-10-08,144.93,144.13,87.43,16.9,12.9,67.3,0.24,6.99,39.78,8.61,4.3,0.0,4.1,5.46,7053.5,60.66
09/10/2010,2010-10-09,122.55,110.54,46.34,22.71,17.71,21.34,0.46,6.83,41.01,16.09,2.1,0.0,4.01,16.46,6185.3,41.92
10/10/2010,2010-10-10,112.71,86.63,27.72,18.26,14.26,6.23,0.44,6.79,33.39,20.14,1.39,0.0,2.93,29.42,5865.3,31.99
11/10/2010,2010-10-11,135.53,109.94,43.75,21.2,17.2,19.23,0.71,6.61,36.23,21.64,4.33,0.0,3.47,29.46,6958.8,39.79
12/10/2010,2010-10-12,139.57,113.02,36.98,19.97,18.97,10.96,0.54,6.52,41.15,29.52,4.37,0.0,0.63,27.45,7031.2,32.72
13/10/2010,2010-10-13,140.46,118.02,40.45,24.61,22.61,10.94,0.5,6.4,41.57,29.77,4.23,0.0,2.06,24.76,7077.9,34.27
14/10/2010,2010-10-14,140.52,109.68,34.66,23.18,23.18,4.84,0.41,6.24,40.51,30.21,4.3,0.0,0.0,31.09,6995.0,31.6
15/10/2010,2010-10-15,139.86,107.83,32.19,18.82,18.82,6.7,0.39,6.28,40.16,31.13,4.35,0.0,0.82,33.09,6906.8,29.85
16/10/2010,2010-10-16,121.46,103.92,35.2,17.23,16.23,12.04,0.6,6.34,34.79,30.76,2.17,0.0,0.6,18.38,6165.9,33.88
17/10/2010,2010-10-17,111.27,89.29,47.6,15.38,14.38,26.04,0.68,6.5,32.09,7.31,1.3,0.0,2.09,24.62,5859.9,53.31
18/10/2010,2010-10-18,135.56,117.91,51.85,20.61,18.61,25.89,0.77,6.57,36.33,23.81,3.92,0.0,1.2,19.26,6990.1,43.97
19/10/2010,2010-10-19,139.67,116.45,38.22,16.95,15.95,15.16,0.74,6.36,46.2,26.79,4.24,0.0,1.05,24.45,7124.6,32.82
20/10/2010,2010-10-20,140.38,112.88,34.34,23.47,22.47,4.33,0.75,6.8,43.53,29.47,4.54,0.0,0.89,28.59,7120.0,30.43
21/10/2010,2010-10-21,140.23,114.93,37.51,22.95,21.95,8.02,0.7,6.84,43.23,28.74,4.46,0.0,0.78,26.31,7064.1,32.63
22/10/2010,2010-10-22,141.47,123.05,35.04,25.97,24.97,2.76,0.35,6.97,51.31,31.22,4.48,0.0,0.67,19.32,7103.5,28.48
23/10/2010,2010-10-23,123.81,116.2,37.23,18.59,18.59,11.15,0.65,6.84,46.69,30.1,2.18,0.0,0.03,7.91,6274.6,32.04
24/10/2010,2010-10-24,114.66,111.07,53.82,12.37,10.37,35.92,0.69,6.84,36.1,17.7,1.45,0.0,9.48,13.48,5965.1,48.46
25/10/2010,2010-10-25,138.38,118.94,45.68,20.67,15.67,22.96,0.47,6.58,45.47,18.72,4.07,0.0,2.93,22.91,7070.4,38.41
26/10/2010,2010-10-26,140.99,119.23,36.18,16.43,13.43,15.38,0.72,6.64,51.52,24.54,3.99,0.0,2.57,24.64,7115.2,30.34
27/10/2010,2010-10-27,141.95,116.44,26.69,18.49,16.49,3.28,0.61,6.32,56.53,26.88,4.33,0.0,0.44,26.16,7240.5,22.93
28/10/2010,2010-10-28,142.42,127.95,42.23,20.38,18.38,16.88,0.44,6.54,52.04,27.02,4.65,0.0,2.46,17.15,7114.1,33.01
29/10/2010,2010-10-29,144.94,127.96,74.93,20.48,17.48,50.78,0.17,6.51,30.16,15.61,4.26,0.0,5.93,23.44,7122.1,58.56
30/10/2010,2010-10-30,127.28,119.26,82.77,17.94,15.94,60.54,0.05,6.25,21.09,11.17,2.23,0.0,3.29,11.88,6385.7,69.4
31/10/2010,2010-10-31,120.53,119.9,98.88,18.99,17.99,74.07,0.46,6.36,14.88,3.21,1.93,0.0,6.12,7.5,5942.1,82.47
01/11/2010,2010-11-01,115.57,102.61,76.53,23.37,20.37,48.8,0.66,6.7,18.01,3.46,1.61,0.0,3.95,17.58,6057.3,74.58
02/11/2010,2010-11-02,138.95,127.78,48.2,27.91,22.91,17.87,0.72,6.7,46.02,23.74,4.82,0.0,1.01,12.65,7147.0,37.72
03/11/2010,2010-11-03,143.01,132.41,43.52,27.34,24.34,11.67,0.69,6.82,51.51,28.59,5.78,0.0,2.68,13.61,7238.4,32.87
04/11/2010,2010-11-04,143.21,137.32,50.31,30.85,27.85,14.68,0.69,7.09,51.19,27.07,5.75,0.0,2.67,8.94,7208.0,36.64
05/11/2010,2010-11-05,142.58,140.98,50.11,36.47,32.47,10.02,0.68,6.95,52.64,29.06,5.18,0.0,3.33,5.3,7080.1,35.54
06/11/2010,2010-11-06,125.29,111.87,48.07,27.59,27.59,12.86,0.66,6.96,31.15,30.15,2.5,0.0,0.23,14.08,6361.9,42.97
07/11/2010,2010-11-07,116.58,109.5,68.48,24.81,21.81,39.56,0.44,6.67,30.29,6.25,1.49,0.0,3.64,11.35,6015.3,62.53
08/11/2010,2010-11-08,143.49,130.78,89.85,17.43,16.43,66.57,0.19,6.67,31.03,4.74,4.16,0.0,6.82,20.16,7365.1,68.7
09/11/2010,2010-11-09,147.3,141.76,96.76,21.69,18.69,70.99,0.37,6.71,34.53,3.28,4.19,0.0,7.78,13.94,7425.4,68.26
10/11/2010,2010-11-10,146.05,127.83,61.44,28.83,23.83,30.7,0.5,6.42,37.64,19.18,4.57,0.0,3.33,22.09,7332.8,48.07
11/11/2010,2010-11-11,147.55,123.54,55.42,24.74,22.74,25.32,0.57,6.79,38.85,23.19,4.08,0.0,4.14,28.56,7532.0,44.86
12/11/2010,2010-11-12,148.16,127.18,57.61,36.82,32.82,17.69,0.49,6.61,38.07,23.43,4.07,0.0,1.16,22.56,7364.3,45.3
13/11/2010,2010-11-13,132.21,138.83,77.45,27.85,24.85,45.54,0.26,6.8,35.7,20.52,2.15,0.0,0.56,-5.59,6736.2,55.79
14/11/2010,2010-11-14,121.76,123.15,72.83,27.04,26.04,40.0,0.22,6.57,33.29,14.87,1.15,0.0,2.22,1.31,6314.4,59.14
15/11/2010,2010-11-15,145.4,122.32,61.18,37.47,34.47,19.86,0.6,6.25,35.63,18.45,4.06,0.0,1.53,25.16,7583.4,50.02
16/11/2010,2010-11-16,152.01,129.32,58.57,37.13,36.13,15.46,0.53,6.45,40.06,25.58,4.11,0.0,0.92,24.04,7756.6,45.29
17/11/2010,2010-11-17,152.21,155.82,89.17,32.83,31.83,50.51,0.41,6.42,41.24,20.37,4.04,0.0,6.12,2.98,7730.4,57.22
18/11/2010,2010-11-18,153.03,138.57,57.73,43.56,40.56,10.64,0.44,6.1,50.33,22.96,4.55,0.0,3.32,18.15,7772.2,41.66
19/11/2010,2010-11-19,155.56,157.2,82.14,44.8,41.8,34.25,0.18,5.91,46.14,21.57,4.35,0.0,1.66,0.53,7780.7,52.25
20/11/2010,2010-11-20,136.89,148.15,98.94,31.19,27.19,64.97,0.38,6.41,33.29,9.76,2.16,0.0,5.99,-4.49,7014.8,66.78
21/11/2010,2010-11-21,127.68,141.73,90.48,33.62,29.62,54.19,0.44,6.23,36.08,9.55,1.62,0.0,3.43,-9.92,6689.0,63.84
22/11/2010,2010-11-22,151.44,144.8,57.28,42.82,38.82,11.49,0.32,6.66,59.41,18.22,5.89,0.0,2.09,9.36,7889.8,39.56
23/11/2010,2010-11-23,157.63,154.54,63.48,47.53,46.53,11.29,0.05,5.61,60.16,24.6,5.3,0.0,1.54,5.28,7994.3,41.08
24/11/2010,2010-11-24,154.2,153.56,57.74,46.15,45.15,6.56,0.1,5.94,63.36,26.02,5.45,0.0,0.9,2.04,7891.0,37.6
25/11/2010,2010-11-25,158.67,163.74,64.4,36.02,35.02,22.57,0.25,6.56,61.61,32.62,4.11,0.0,1.1,-3.52,8213.8,39.33
26/11/2010,2010-11-26,163.38,183.84,89.91,33.15,31.15,52.07,0.09,6.6,55.04,32.68,4.22,0.0,4.52,-15.58,8260.2,48.91
27/11/2010,2010-11-27,147.22,164.44,77.56,46.95,44.95,25.72,0.14,6.75,41.03,40.02,3.82,0.0,0.62,-16.19,7697.2,47.17
28/11/2010,2010-11-28,138.36,137.6,47.25,32.35,31.35,9.19,0.47,6.24,40.21,41.27,7.86,0.0,0.9,2.24,7484.6,34.34
29/11/2010,2010-11-29,171.13,167.51,71.0,32.4,30.4,34.0,0.2,6.39,44.08,39.37,11.06,0.0,2.58,6.84,8928.6,42.38
30/11/2010,2010-11-30,173.58,171.0,66.52,39.55,37.55,22.02,0.34,6.62,49.29,40.85,12.33,0.0,2.01,5.07,8669.3,38.9
01/12/2010,2010-12-01,152.04,150.82,54.87,38.45,36.45,11.38,0.33,6.71,42.68,40.71,10.54,0.0,1.98,3.73,8095.9,36.39
02/12/2010,2010-12-02,173.2,172.14,76.62,33.69,32.69,36.78,0.57,6.58,47.5,41.31,5.71,0.0,1.76,3.45,9031.5,44.51
03/12/2010,2010-12-03,175.41,166.86,57.33,35.86,33.86,16.24,0.63,6.59,60.3,37.82,9.42,0.0,1.95,10.97,8997.1,34.36
04/12/2010,2010-12-04,163.65,178.91,88.76,28.83,26.83,55.25,0.14,6.54,46.78,38.4,2.98,0.0,2.7,-11.97,8552.3,49.61
05/12/2010,2010-12-05,149.02,172.71,97.04,29.09,28.09,62.54,0.11,6.31,35.75,36.98,1.94,0.0,0.8,-22.34,7676.8,56.19
06/12/2010,2010-12-06,166.77,162.25,102.74,36.75,35.75,60.32,0.2,6.48,29.85,24.64,4.02,0.0,3.3,8.37,8492.8,63.32
07/12/2010,2010-12-07,165.22,174.46,107.04,42.14,42.14,58.29,0.18,6.43,35.43,27.92,4.06,0.0,1.65,-7.02,8102.9,61.36
08/12/2010,2010-12-08,142.32,144.86,85.87,51.1,49.1,30.22,0.2,6.35,34.71,19.75,2.52,0.0,1.31,-0.46,7272.5,59.28
09/12/2010,2010-12-09,160.62,175.78,98.8,44.07,43.07,48.74,0.35,6.64,43.76,27.93,4.3,0.0,0.57,-14.12,8073.1,56.2
10/12/2010,2010-12-10,160.05,185.97,121.18,51.47,50.47,64.41,0.17,6.13,37.9,21.44,4.45,0.0,1.0,-24.5,7818.9,65.16
11/12/2010,2010-12-11,137.92,170.54,110.75,62.86,61.86,41.82,0.37,6.69,29.24,26.07,3.49,0.0,1.05,-31.06,6943.1,64.94
12/12/2010,2010-12-12,131.55,158.16,81.93,70.0,70.0,4.82,0.12,7.0,34.97,39.46,1.8,0.0,0.0,-26.2,6905.3,51.8
13/12/2010,2010-12-13,155.89,171.8,77.03,64.14,64.14,5.53,0.46,6.89,54.36,35.42,4.98,0.0,0.15,-15.43,7965.1,44.84
14/12/2010,2010-12-14,161.29,175.01,82.2,58.69,58.69,16.75,0.22,6.55,53.36,34.88,4.57,0.0,0.42,-12.95,8212.0,46.97
