dia,data_iso,leilao,zona,contrato,tipo,estado,preco_eur_t,minimo_eur_t,maximo_eur_t,mediana_eur_t,volume_tco2,racio_cobertura,licitantes,receita_eur,receita_pt_eur
12/03/2024,2024-03-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.21,51.76,120.0,53.54,3099500,1.71,26,168023895,3008655
13/03/2024,2024-03-13,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,54.92,51.94,120.0,54.48,2310000,1.98,28,126865200,
14/03/2024,2024-03-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,54.25,52.01,120.0,53.72,3099500,1.81,27,168147875,3010875
15/03/2024,2024-03-15,Auction 4. Period DE,,T3PA,EUA,successful,57.75,54.53,120.0,56.66,1796000,2.32,26,103719000,
18/03/2024,2024-03-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,59.42,55.2,120.0,59.13,3099500,1.72,27,184172290,3297810
19/03/2024,2024-03-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,59.0,56.5,120.0,58.91,3099500,1.53,26,182870500,3274500
20/03/2024,2024-03-20,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,57.9,56.66,62.37,58.01,906000,1.7,14,52457400,2518650
21/03/2024,2024-03-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,58.0,54.8,120.0,57.77,3104500,1.6,29,180061000,3219000
22/03/2024,2024-03-22,Auction 4. Period DE,,T3PA,EUA,successful,57.93,55.0,120.0,57.8,1796000,1.87,26,104042280,
25/03/2024,2024-03-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,62.09,56.35,120.0,61.55,3099500,1.75,28,192447955,3445995
26/03/2024,2024-03-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.25,56.99,120.0,63.16,3099500,1.52,26,196043375,3510375
27/03/2024,2024-03-27,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,60.56,50.0,120.0,59.62,2310000,1.77,26,139893600,
28/03/2024,2024-03-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,59.86,40.0,120.0,59.66,3099500,1.46,26,185536070,3322230
02/04/2024,2024-04-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,57.07,56.01,120.0,57.55,3099500,1.1,25,176888465,3167385
04/04/2024,2024-04-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,56.37,54.04,120.0,56.03,3099500,1.83,26,174718815,3128535
05/04/2024,2024-04-05,Auction 4. Period DE,,T3PA,EUA,successful,57.17,54.29,120.0,56.6,1796000,2.23,27,102677320,
08/04/2024,2024-04-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,58.41,54.99,120.0,58.01,3099500,1.77,29,181041795,3241755
09/04/2024,2024-04-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,61.3,1.0,120.0,60.98,3099500,1.72,28,189999350,3402150
10/04/2024,2024-04-10,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,63.0,55.99,120.0,62.0,2310000,2.19,26,145530000,
11/04/2024,2024-04-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.42,45.0,120.0,62.9,3099500,1.73,23,196570290,3519810
12/04/2024,2024-04-12,Auction 4. Period DE,,T3PA,EUA,successful,68.01,55.99,120.0,67.77,1796000,1.92,28,122145960,
15/04/2024,2024-04-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.17,56.0,120.0,67.85,3099500,1.7,27,211292915,3783435
16/04/2024,2024-04-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.61,55.0,120.0,70.71,3099500,1.47,28,218855695,3918855
18/04/2024,2024-04-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.15,55.99,120.0,67.04,3099500,1.48,26,208131425,3726825
19/04/2024,2024-04-19,Auction 4. Period DE,,T3PA,EUA,successful,67.77,56.0,120.0,67.55,1796000,1.99,27,121714920,
22/04/2024,2024-04-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.1,56.0,120.0,64.76,3099500,1.56,27,201777450,3613050
23/04/2024,2024-04-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.28,62.4,120.0,64.21,3099500,1.57,25,199235860,3567540
24/04/2024,2024-04-24,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,65.35,54.63,120.0,64.86,2310000,2.0,29,150958500,
25/04/2024,2024-04-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.08,56.99,120.0,64.85,3099500,1.68,28,201715460,3611940
26/04/2024,2024-04-26,Auction 4. Period DE,,T3PA,EUA,successful,65.66,56.0,120.0,65.41,1796000,1.92,25,117925360,
29/04/2024,2024-04-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.52,61.24,120.0,63.38,3099500,1.5,25,196880240,3525360
30/04/2024,2024-04-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.26,63.71,120.0,65.26,3099500,1.42,26,202273370,3621930
02/05/2024,2024-05-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.1,66.32,120.0,67.76,3099500,1.66,25,211075950,3779550
03/05/2024,2024-05-03,Auction 4. Period DE,,T3PA,EUA,successful,71.18,69.0,120.0,71.05,1796000,1.85,22,127839280,
06/05/2024,2024-05-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.3,67.89,120.0,69.83,3099500,1.72,27,217894850,3901650
07/05/2024,2024-05-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.16,50.0,120.0,69.18,3099500,1.43,26,214361420,3838380
08/05/2024,2024-05-08,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,68.99,45.0,120.0,68.62,2310000,1.84,23,159366900,
13/05/2024,2024-05-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.48,66.43,120.0,67.95,3099500,1.67,26,212253760,3800640
14/05/2024,2024-05-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.67,65.04,120.0,67.44,3099500,1.5,24,209743165,3755685
15/05/2024,2024-05-15,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,69.35,67.81,120.0,68.88,906000,2.61,15,62831100,3016725
16/05/2024,2024-05-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.26,66.11,120.0,68.03,3099500,1.52,24,211571870,3788430
17/05/2024,2024-05-17,Auction 4. Period DE,,T3PA,EUA,successful,69.46,66.67,120.0,68.64,1796000,1.98,22,124750160,
20/05/2024,2024-05-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.24,65.99,120.0,70.92,3099500,1.37,17,220808380,3953820
21/05/2024,2024-05-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.8,67.5,120.0,71.21,3099500,1.51,24,222544100,3984900
22/05/2024,2024-05-22,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,74.31,67.0,120.0,74.32,2310000,1.5,26,171656100,
23/05/2024,2024-05-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,74.9,55.0,120.0,74.84,3099500,1.31,21,232152550,4156950
24/05/2024,2024-05-24,Auction 4. Period DE,,T3PA,EUA,successful,72.8,67.99,120.0,72.34,1796000,2.05,25,130748800,
28/05/2024,2024-05-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,72.9,60.0,120.0,72.84,3099500,1.5,25,225953550,4045950
30/05/2024,2024-05-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,72.0,69.39,120.0,71.66,3099500,1.67,22,223164000,3996000
31/05/2024,2024-05-31,Auction 4. Period DE,,T3PA,EUA,successful,74.49,67.9,120.0,73.36,1796000,2.19,26,133784040,
03/06/2024,2024-06-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,75.35,67.0,120.0,74.42,3099500,1.78,27,233547325,4181925
04/06/2024,2024-06-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.5,67.9,120.0,71.39,3099500,1.52,26,221614250,3968250
05/06/2024,2024-06-05,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,70.3,65.55,120.0,70.0,2310000,1.8,28,162393000,
06/06/2024,2024-06-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.0,67.99,120.0,70.55,3099500,1.58,28,220064500,3940500
07/06/2024,2024-06-07,Auction 4. Period DE,,T3PA,EUA,successful,69.9,67.99,120.0,69.74,1796000,1.93,26,125540400,
10/06/2024,2024-06-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.82,66.43,120.0,67.79,3099500,1.46,24,210208090,3764010
11/06/2024,2024-06-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.31,60.0,7075.0,70.09,3099500,1.43,24,217925845,3902205
13/06/2024,2024-06-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.77,67.86,120.0,69.28,3099500,1.78,23,216252115,3872235
14/06/2024,2024-06-14,Auction 4. Period DE,,T3PA,EUA,successful,68.41,66.67,120.0,68.1,1796000,1.88,22,122864360,
17/06/2024,2024-06-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.66,64.59,120.0,66.39,3099500,1.51,25,206612670,3699630
18/06/2024,2024-06-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.97,65.11,120.0,66.86,3099500,1.51,21,207573515,3716835
19/06/2024,2024-06-19,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,67.75,65.96,120.0,67.73,2310000,1.62,24,156502500,
20/06/2024,2024-06-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.61,66.46,120.0,68.46,3104000,1.51,24,212965440,3807855
21/06/2024,2024-06-21,Auction 4. Period DE,,T3PA,EUA,successful,67.36,65.26,120.0,67.22,1796000,1.82,24,120978560,
24/06/2024,2024-06-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.06,55.0,120.0,65.87,3099500,1.54,23,204752970,3666330
25/06/2024,2024-06-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.94,60.0,120.0,65.92,3099500,1.43,23,204381030,3659670
27/06/2024,2024-06-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.17,55.0,120.0,65.96,3099500,1.53,23,205093915,3672435
28/06/2024,2024-06-28,Auction 4. Period DE,,T3PA,EUA,successful,65.01,55.0,120.0,64.89,1796000,1.65,19,116757960,
01/07/2024,2024-07-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.83,60.0,120.0,67.73,3099500,1.41,23,210239085,3764565
02/07/2024,2024-07-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.71,64.49,120.0,66.85,3099500,1.36,23,206767645,3702405
03/07/2024,2024-07-03,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,68.84,64.9,120.0,68.71,2310000,1.71,21,159020400,
04/07/2024,2024-07-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.71,65.9,120.0,68.84,3099500,1.22,25,212966645,3813405
05/07/2024,2024-07-05,Auction 4. Period DE,,T3PA,EUA,successful,68.68,65.9,120.0,68.6,1796000,1.79,20,123349280,
08/07/2024,2024-07-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.0,66.99,120.0,69.78,3099500,1.62,20,216965000,3885000
09/07/2024,2024-07-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.87,65.18,120.0,67.25,3099500,1.22,23,207263565,3711285
10/07/2024,2024-07-10,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,67.42,65.16,70.0,67.29,906000,2.26,14,61082520,2932770
11/07/2024,2024-07-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.72,65.0,120.0,66.64,3099500,1.44,27,206798640,3702960
12/07/2024,2024-07-12,Auction 4. Period DE,,T3PA,EUA,successful,67.06,65.0,120.0,67.01,1796000,1.73,24,120439760,
15/07/2024,2024-07-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.63,65.0,120.0,66.43,3099500,1.59,25,206519685,3697965
16/07/2024,2024-07-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.16,64.19,120.0,66.0,3099500,1.55,24,205062920,3671880
17/07/2024,2024-07-17,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,66.66,59.0,120.0,66.29,2310000,1.81,24,153984600,
18/07/2024,2024-07-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.96,63.55,120.0,64.92,3099500,1.53,28,201343520,3605280
19/07/2024,2024-07-19,Auction 4. Period DE,,T3PA,EUA,successful,64.73,62.41,120.0,64.48,1796000,2.24,25,116255080,
22/07/2024,2024-07-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.37,62.51,120.0,64.02,3099500,1.68,26,199514815,3572535
23/07/2024,2024-07-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.67,62.31,120.0,63.54,3099500,1.6,26,197345165,3533685
25/07/2024,2024-07-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.71,64.0,120.0,66.47,3099500,1.68,27,206767645,3702405
26/07/2024,2024-07-26,Auction 4. Period DE,,T3PA,EUA,successful,66.33,60.05,120.0,66.11,1796000,1.95,26,119128680,
29/07/2024,2024-07-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.17,64.99,120.0,66.86,3099500,1.65,24,208193415,3727935
30/07/2024,2024-07-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.55,65.14,120.0,66.51,3099500,1.54,28,206271725,3693525
31/07/2024,2024-07-31,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,67.85,64.99,120.0,67.84,2310000,1.6,24,156733500,
01/08/2024,2024-08-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.07,64.9,120.0,67.89,3099500,1.75,24,210982965,3777885
02/08/2024,2024-08-02,Auction 4. Period DE,,T3PA,EUA,successful,69.76,64.99,120.0,69.61,1796000,1.97,22,125288960,
05/08/2024,2024-08-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.02,64.89,120.0,66.67,3099500,1.67,23,207728490,3719610
06/08/2024,2024-08-06,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.65,64.5,120.0,68.45,3099500,1.62,26,212780675,3810075
08/08/2024,2024-08-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.9,55.0,120.0,68.53,3099500,1.7,26,213555550,3823950
09/08/2024,2024-08-09,Auction 4. Period DE,,T3PA,EUA,successful,70.46,64.99,120.0,69.64,1796000,2.25,22,126546160,
12/08/2024,2024-08-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.15,64.99,120.0,71.19,3099500,1.38,26,220529425,3948825
13/08/2024,2024-08-13,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.82,64.0,120.0,70.74,3099500,1.5,23,219506590,3930510
14/08/2024,2024-08-14,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,70.59,65.0,120.0,70.5,2310000,1.59,23,163062900,
15/08/2024,2024-08-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.85,60.0,120.0,69.54,3099500,1.67,20,216500075,3876675
16/08/2024,2024-08-16,Auction 4. Period DE,,T3PA,EUA,successful,71.0,65.0,120.0,70.66,1796000,1.93,23,127516000,
19/08/2024,2024-08-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.5,65.0,120.0,71.2,3099500,1.73,25,221614250,3968250
20/08/2024,2024-08-20,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,72.4,65.5,120.0,72.12,3099500,1.67,27,224403800,4018200
22/08/2024,2024-08-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,71.02,65.0,120.0,70.79,3099500,1.7,25,220126490,3941610
23/08/2024,2024-08-23,Auction 4. Period DE,,T3PA,EUA,successful,70.73,65.0,120.0,70.49,1796000,2.11,21,127031080,
26/08/2024,2024-08-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.28,65.0,120.0,69.13,3099500,1.52,19,214733360,3845040
27/08/2024,2024-08-27,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,70.17,65.2,120.0,69.85,3099500,1.61,25,217491915,3894435
28/08/2024,2024-08-28,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,70.39,65.5,120.0,70.07,2313500,1.76,20,162847265,
29/08/2024,2024-08-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.5,66.0,120.0,69.17,3125000,1.62,22,217187500,3336000
30/08/2024,2024-08-30,Auction 4. Period DE,,T3PA,EUA,successful,70.07,65.99,120.0,69.99,1810000,1.79,23,126826700,
02/09/2024,2024-09-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.3,66.5,120.0,68.99,3287500,1.71,24,227823750,4054050
03/09/2024,2024-09-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.56,67.0,120.0,68.39,3287500,1.52,27,225391000,4010760
05/09/2024,2024-09-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.99,64.5,120.0,65.91,3287500,1.43,25,216942125,3860415
06/09/2024,2024-09-06,Auction 4. Period DE,,T3PA,EUA,successful,67.0,64.12,120.0,66.32,1886500,2.45,26,126395500,
09/09/2024,2024-09-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.75,63.83,120.0,65.37,3287500,1.67,27,216153125,3846375
10/09/2024,2024-09-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.83,63.61,120.0,65.59,3287500,1.61,25,216416125,3851055
11/09/2024,2024-09-11,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,64.75,62.72,120.0,64.53,2833500,1.6,26,183469125,
12/09/2024,2024-09-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.1,63.6,120.0,64.86,3287500,1.53,22,214016250,3808350
13/09/2024,2024-09-13,Auction 4. Period DE,,T3PA,EUA,successful,64.89,63.03,120.0,64.85,1886500,1.48,22,122414985,
16/09/2024,2024-09-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.94,61.08,120.0,62.91,3287500,2.05,24,213490250,3798990
17/09/2024,2024-09-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,62.71,60.81,120.0,62.41,3287500,1.72,25,206159125,3668535
18/09/2024,2024-09-18,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,62.8,60.1,67.0,62.67,906000,2.66,12,56896800,2731800
19/09/2024,2024-09-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.56,62.1,120.0,63.33,3290500,1.64,22,209144180,3718260
20/09/2024,2024-09-20,Auction 4. Period DE,,T3PA,EUA,successful,63.18,61.56,120.0,62.95,1886500,1.94,23,119189070,
23/09/2024,2024-09-23,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.0,61.99,660.66,63.81,3287500,1.66,24,210400000,3744000
24/09/2024,2024-09-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.91,60.0,120.0,63.58,3287500,1.62,23,210104125,3738735
25/09/2024,2024-09-25,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,63.55,60.0,120.0,63.39,2833500,1.8,23,180068925,
26/09/2024,2024-09-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.88,62.01,120.0,63.76,3287500,1.48,22,210005500,3736980
27/09/2024,2024-09-27,Auction 4. Period DE,,T3PA,EUA,successful,65.45,60.0,120.0,65.09,1886500,1.89,23,123471425,
30/09/2024,2024-09-30,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.69,64.05,120.0,65.52,3287500,1.61,23,215955875,3842865
01/10/2024,2024-10-01,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.19,61.15,120.0,63.22,3287500,1.27,26,207737125,3696615
02/10/2024,2024-10-02,Auction 4. Period CAP3 NIR,,T3PA,EUA,successful,62.89,61.05,120.0,62.82,926500,2.43,15,58267585,
03/10/2024,2024-10-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,62.02,60.11,120.0,62.04,3287500,1.41,20,203890750,3628170
04/10/2024,2024-10-04,Auction 4. Period DE,,T3PA,EUA,successful,61.03,59.05,120.0,60.92,1886500,1.85,19,115133095,
07/10/2024,2024-10-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,60.15,58.05,120.0,60.06,3287500,1.58,22,197743125,3518775
08/10/2024,2024-10-08,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,59.85,57.57,120.0,59.72,3287500,1.56,25,196756875,3501225
09/10/2024,2024-10-09,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,61.18,58.99,120.0,61.17,2833500,1.39,24,173353530,
10/10/2024,2024-10-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.3,58.0,120.0,62.94,3287500,1.69,24,208098750,3703050
11/10/2024,2024-10-11,Auction 4. Period DE,,T3PA,EUA,successful,63.71,59.99,120.0,63.41,1886500,2.03,25,120188915,
14/10/2024,2024-10-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.0,60.0,120.0,64.66,3287500,1.86,22,213687500,3802500
15/10/2024,2024-10-15,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.08,60.0,120.0,64.04,3287500,1.49,20,210663000,3748680
16/10/2024,2024-10-16,EUAA Auction DE,,EAA3,EUAA,successful,64.14,60.0,120.0,63.53,1061000,3.03,15,68052540,
17/10/2024,2024-10-17,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.1,59.99,120.0,62.76,3287500,1.69,27,207441250,3691350
18/10/2024,2024-10-18,Auction 4. Period DE,,T3PA,EUA,successful,61.9,60.0,120.0,61.72,1886500,2.02,24,116774350,
21/10/2024,2024-10-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,62.3,59.99,120.0,62.06,3287500,1.59,23,204811250,3644550
22/10/2024,2024-10-22,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,61.22,59.61,120.0,61.01,3287500,1.6,24,201260750,3581370
23/10/2024,2024-10-23,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,63.75,59.99,120.0,63.44,2833500,1.75,25,180635625,
24/10/2024,2024-10-24,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.6,60.0,120.0,64.32,3287500,1.57,23,212372500,3779100
25/10/2024,2024-10-25,Auction 4. Period DE,,T3PA,EUA,successful,66.32,60.5,120.0,66.19,1886500,1.99,21,125112680,
28/10/2024,2024-10-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.38,60.5,120.0,64.43,3287500,1.43,23,211649250,3766230
29/10/2024,2024-10-29,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,66.42,60.0,120.0,66.11,3287500,1.65,21,218355750,3885570
31/10/2024,2024-10-31,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.78,60.5,120.0,64.62,3287500,1.51,20,212964250,3789630
01/11/2024,2024-11-01,Auction 4. Period DE,,T3PA,EUA,successful,64.46,60.0,120.0,64.26,1886500,2.0,20,121603790,
04/11/2024,2024-11-04,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,64.68,60.0,120.0,64.33,3287500,1.68,24,212635500,3783780
05/11/2024,2024-11-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.06,60.0,120.0,64.87,3287500,1.42,24,213884750,3806010
06/11/2024,2024-11-06,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,62.94,60.0,120.0,62.89,2833500,1.58,24,178340490,
07/11/2024,2024-11-07,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.35,60.5,120.0,65.1,3287500,1.64,24,214838125,3822975
08/11/2024,2024-11-08,Auction 4. Period DE,,T3PA,EUA,successful,66.2,60.5,120.0,65.97,1886500,2.13,22,124886300,
11/11/2024,2024-11-11,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.6,60.5,120.0,67.59,3287500,1.41,23,222235000,3954600
12/11/2024,2024-11-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,65.92,60.5,120.0,65.71,3287500,1.6,26,216712000,3856320
13/11/2024,2024-11-13,EUAA Auction CAP3 EU,,EAA3,EUAA,successful,65.86,61.0,120.0,65.7,899500,2.63,14,59241070,2799050
14/11/2024,2024-11-14,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.15,61.5,120.0,66.92,3287500,1.65,23,220755625,3928275
15/11/2024,2024-11-15,Auction 4. Period DE,,T3PA,EUA,successful,66.78,61.5,120.0,66.72,1886500,1.65,21,125980470,
18/11/2024,2024-11-18,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.7,61.5,120.0,67.4,3287500,1.63,23,222563750,3960450
19/11/2024,2024-11-19,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.05,62.5,120.0,69.05,3287500,1.36,22,227001875,4039425
20/11/2024,2024-11-20,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,68.02,62.0,120.0,67.81,2833500,1.74,23,192734670,
21/11/2024,2024-11-21,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.79,67.15,120.0,68.55,3287500,1.73,21,226147125,4024215
22/11/2024,2024-11-22,Auction 4. Period DE,,T3PA,EUA,successful,69.71,61.0,120.0,69.52,1886500,2.15,23,131507915,
25/11/2024,2024-11-25,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.32,60.0,120.0,69.14,3287500,1.57,21,227889500,4055220
26/11/2024,2024-11-26,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.37,50.0,120.0,69.06,3287500,1.65,24,228053875,4058145
28/11/2024,2024-11-28,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.91,64.0,120.0,67.68,3287500,1.7,27,223254125,3972735
29/11/2024,2024-11-29,Auction 4. Period DE,,T3PA,EUA,successful,67.3,65.1,120.0,67.25,1886500,1.79,26,126961450,
02/12/2024,2024-12-02,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,69.4,65.0,120.0,69.05,3287500,1.67,26,228152500,4059900
03/12/2024,2024-12-03,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,68.12,66.02,120.0,67.89,3287500,1.68,24,223944500,3985020
04/12/2024,2024-12-04,Auction 4. Period CAP3 PL,,T3PA,EUA,successful,67.42,65.35,120.0,67.46,2833500,1.5,26,191034570,
05/12/2024,2024-12-05,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.62,65.81,120.0,67.39,3287500,1.72,26,222300750,3955770
06/12/2024,2024-12-06,Auction 4. Period DE,,T3PA,EUA,successful,67.25,65.95,120.0,67.09,1886500,1.99,25,126867125,
09/12/2024,2024-12-09,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.7,66.05,120.0,67.45,3287500,1.4,24,222563750,3960450
10/12/2024,2024-12-10,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.0,59.99,120.0,66.68,3287500,1.67,26,220262500,3919500
11/12/2024,2024-12-11,EUAA Auction CAP3 PL,,EAA3,EUAA,successful,69.17,67.0,70.0,68.97,198000,5.23,10,13695660,
12/12/2024,2024-12-12,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,67.95,65.0,120.0,67.68,3287500,1.63,22,223385625,3975075
13/12/2024,2024-12-13,Auction 4. Period DE,,T3PA,EUA,successful,66.07,60.0,120.0,66.05,1890500,1.82,23,124905335,
16/12/2024,2024-12-16,Auction 4. Period CAP3 EU,,T3PA,EUA,successful,63.64,62.5,120.0,63.59,3248000,1.47,22,206702720,4009320
