Data,Zona,Contrato,Valor
13/11/2025,PT,FPB Q3-27,65.44
13/11/2025,PT,FPB YR-26,62.50
13/11/2025,PT,FPB YR-27,59.75
13/11/2025,PT,FPB YR-28,59.50
13/11/2025,PT,FPB YR-29,59.50
13/11/2025,PT,FPB YR-30,59.50
13/11/2025,PT,FPB YR-31,59.50
13/11/2025,PT,FPB YR-32,59.50
13/11/2025,PT,FPB YR-33,59.35
13/11/2025,PT,FPB YR-34,59.35
13/11/2025,PT,FPB YR-35,59.35
13/11/2025,ES,FTB D Fr14Nov-25,29.39
13/11/2025,ES,FTB D Sa15Nov-25,41.88
13/11/2025,ES,FTB D Su16Nov-25,38.10
13/11/2025,ES,FTB M Dec-25,68.50
13/11/2025,ES,FTB M Jan-26,72.73
13/11/2025,ES,FTB M Feb-26,69.48
13/11/2025,ES,FTB M Mar-26,49.75
13/11/2025,ES,FTB M Apr-26,29.60
13/11/2025,ES,FTB M May-26,28.15
13/11/2025,ES,FTB Q1-26,63.81
13/11/2025,ES,FTB Q2-26,39.75
13/11/2025,ES,FTB Q3-26,65.75
13/11/2025,ES,FTB Q4-26,71.54
13/11/2025,ES,FTB Q1-27,63.55
13/11/2025,ES,FTB Q2-27,35.37
13/11/2025,ES,FTB Q3-27,64.19
13/11/2025,ES,FTB YR-26,60.25
13/11/2025,ES,FTB YR-27,58.50
13/11/2025,ES,FTB YR-28,58.25
13/11/2025,ES,FTB YR-29,58.25
13/11/2025,ES,FTB YR-30,58.25
13/11/2025,ES,FTB YR-31,58.25
13/11/2025,ES,FTB YR-32,58.25
13/11/2025,ES,FTB YR-33,58.10
13/11/2025,ES,FTB YR-34,58.10
13/11/2025,ES,FTB YR-35,58.10
14/11/2025,PT,FPB D Sa15Nov-25,31.46
14/11/2025,PT,FPB D Su16Nov-25,38.10
14/11/2025,PT,FPB D Mo17Nov-25,80.85
14/11/2025,PT,FPB D Tu18Nov-25,82.88
14/11/2025,PT,FPB D We19Nov-25,81.88
14/11/2025,PT,FPB D Th20Nov-25,82.47
14/11/2025,PT,FPB D Fr21Nov-25,80.61
14/11/2025,PT,FPB D Sa22Nov-25,72.12
14/11/2025,PT,FPB D Su23Nov-25,66.26
14/11/2025,PT,FPB Wk47-25,78.15
14/11/2025,PT,FPB Wk48-25,73.00
14/11/2025,PT,FPB Wk49-25,70.85
14/11/2025,PT,FPB Wk50-25,70.85
14/11/2025,PT,FPB M Dec-25,70.85
14/11/2025,PT,FPB M Jan-26,75.41
14/11/2025,PT,FPB M Feb-26,71.79
14/11/2025,PT,FPB M Mar-26,51.74
14/11/2025,PT,FPB M Apr-26,31.23
14/11/2025,PT,FPB M May-26,29.91
14/11/2025,PT,FPB Q1-26,66.14
14/11/2025,PT,FPB Q2-26,41.87
14/11/2025,PT,FPB Q3-26,69.36
14/11/2025,PT,FPB Q4-26,74.66
14/11/2025,PT,FPB Q1-27,65.20
14/11/2025,PT,FPB Q2-27,37.02
14/11/2025,PT,FPB Q3-27,65.84
14/11/2025,PT,FPB YR-26,63.05
14/11/2025,PT,FPB YR-27,60.15
14/11/2025,PT,FPB YR-28,59.90
14/11/2025,PT,FPB YR-29,59.50
14/11/2025,PT,FPB YR-30,59.50
14/11/2025,PT,FPB YR-31,59.50
14/11/2025,PT,FPB YR-32,59.50
14/11/2025,PT,FPB YR-33,59.35
14/11/2025,PT,FPB YR-34,59.35
14/11/2025,PT,FPB YR-35,59.35
14/11/2025,ES,FTB D Sa15Nov-25,31.46
14/11/2025,ES,FTB D Su16Nov-25,38.10
14/11/2025,ES,FTB D Mo17Nov-25,77.00
14/11/2025,ES,FTB D Tu18Nov-25,79.00
14/11/2025,ES,FTB D We19Nov-25,82.53
14/11/2025,ES,FTB D Th20Nov-25,82.63
14/11/2025,ES,FTB D Fr21Nov-25,80.93
14/11/2025,ES,FTB D Sa22Nov-25,72.29
14/11/2025,ES,FTB D Su23Nov-25,65.67
14/11/2025,ES,FTB Wk47-25,77.15
14/11/2025,ES,FTB Wk48-25,72.00
14/11/2025,ES,FTB Wk49-25,69.85
14/11/2025,ES,FTB Wk50-25,69.85
14/11/2025,ES,FTB M Dec-25,69.85
14/11/2025,ES,FTB M Jan-26,73.74
14/11/2025,ES,FTB M Feb-26,70.15
14/11/2025,ES,FTB M Mar-26,50.28
14/11/2025,ES,FTB M Apr-26,29.97
14/11/2025,ES,FTB M May-26,28.65
14/11/2025,ES,FTB Q1-26,64.55
14/11/2025,ES,FTB Q2-26,40.25
14/11/2025,ES,FTB Q3-26,66.51
14/11/2025,ES,FTB Q4-26,71.76
14/11/2025,ES,FTB Q1-27,63.95
14/11/2025,ES,FTB Q2-27,35.77
14/11/2025,ES,FTB Q3-27,64.59
14/11/2025,ES,FTB YR-26,60.80
14/11/2025,ES,FTB YR-27,58.90
14/11/2025,ES,FTB YR-28,58.65
14/11/2025,ES,FTB YR-29,58.25
14/11/2025,ES,FTB YR-30,58.25
14/11/2025,ES,FTB YR-31,58.25
14/11/2025,ES,FTB YR-32,58.25
14/11/2025,ES,FTB YR-33,58.10
14/11/2025,ES,FTB YR-34,58.10
14/11/2025,ES,FTB YR-35,58.10
17/11/2025,PT,FPB D Tu18Nov-25,79.38
17/11/2025,PT,FPB D We19Nov-25,83.83
17/11/2025,PT,FPB D Th20Nov-25,83.93
17/11/2025,PT,FPB D Fr21Nov-25,67.15
17/11/2025,PT,FPB D Sa22Nov-25,63.20
17/11/2025,PT,FPB D Su23Nov-25,57.10
17/11/2025,PT,FPB Wk48-25,74.50
17/11/2025,PT,FPB Wk49-25,76.00
17/11/2025,PT,FPB Wk50-25,68.85
17/11/2025,PT,FPB Wk51-25,68.85
17/11/2025,PT,FPB M Dec-25,68.85
17/11/2025,PT,FPB M Jan-26,74.36
17/11/2025,PT,FPB M Feb-26,71.01
17/11/2025,PT,FPB M Mar-26,50.95
17/11/2025,PT,FPB M Apr-26,31.47
17/11/2025,PT,FPB M May-26,30.15
17/11/2025,PT,FPB Q1-26,65.26
17/11/2025,PT,FPB Q2-26,41.75
17/11/2025,PT,FPB Q3-26,69.42
17/11/2025,PT,FPB Q4-26,74.12
17/11/2025,PT,FPB Q1-27,65.00
17/11/2025,PT,FPB Q2-27,36.82
17/11/2025,PT,FPB Q3-27,65.64
17/11/2025,PT,FPB YR-26,62.68
17/11/2025,PT,FPB YR-27,59.95
17/11/2025,PT,FPB YR-28,60.00
17/11/2025,PT,FPB YR-29,59.60
17/11/2025,PT,FPB YR-30,59.50
17/11/2025,PT,FPB YR-31,59.50
17/11/2025,PT,FPB YR-32,59.50
17/11/2025,PT,FPB YR-33,59.35
17/11/2025,PT,FPB YR-34,59.35
17/11/2025,PT,FPB YR-35,59.35
17/11/2025,ES,FTB D Tu18Nov-25,79.08
17/11/2025,ES,FTB D We19Nov-25,83.68
17/11/2025,ES,FTB D Th20Nov-25,83.78
17/11/2025,ES,FTB D Fr21Nov-25,67.00
17/11/2025,ES,FTB D Sa22Nov-25,63.05
17/11/2025,ES,FTB D Su23Nov-25,56.95
17/11/2025,ES,FTB Wk48-25,73.50
17/11/2025,ES,FTB Wk49-25,75.00
17/11/2025,ES,FTB Wk50-25,67.85
17/11/2025,ES,FTB Wk51-25,67.85
17/11/2025,ES,FTB M Dec-25,67.85
17/11/2025,ES,FTB M Jan-26,73.10
17/11/2025,ES,FTB M Feb-26,69.75
17/11/2025,ES,FTB M Mar-26,49.69
17/11/2025,ES,FTB M Apr-26,29.97
17/11/2025,ES,FTB M May-26,28.65
17/11/2025,ES,FTB Q1-26,64.00
17/11/2025,ES,FTB Q2-26,40.25
17/11/2025,ES,FTB Q3-26,66.45
17/11/2025,ES,FTB Q4-26,71.15
17/11/2025,ES,FTB Q1-27,63.75
17/11/2025,ES,FTB Q2-27,35.57
17/11/2025,ES,FTB Q3-27,64.39
17/11/2025,ES,FTB YR-26,60.50
17/11/2025,ES,FTB YR-27,58.70
17/11/2025,ES,FTB YR-28,58.75
17/11/2025,ES,FTB YR-29,58.35
17/11/2025,ES,FTB YR-30,58.25
17/11/2025,ES,FTB YR-31,58.25
17/11/2025,ES,FTB YR-32,58.25
17/11/2025,ES,FTB YR-33,58.10
17/11/2025,ES,FTB YR-34,58.10
17/11/2025,ES,FTB YR-35,58.10
18/11/2025,PT,FPB D We19Nov-25,100.16
18/11/2025,PT,FPB D Th20Nov-25,82.10
18/11/2025,PT,FPB D Fr21Nov-25,67.10
18/11/2025,PT,FPB D Sa22Nov-25,52.34
18/11/2025,PT,FPB D Su23Nov-25,47.86
18/11/2025,PT,FPB Wk48-25,71.05
18/11/2025,PT,FPB Wk49-25,77.00
18/11/2025,PT,FPB Wk50-25,69.00
18/11/2025,PT,FPB Wk51-25,69.00
18/11/2025,PT,FPB M Dec-25,69.00
18/11/2025,PT,FPB M Jan-26,73.95
18/11/2025,PT,FPB M Feb-26,71.08
18/11/2025,PT,FPB M Mar-26,50.25
18/11/2025,PT,FPB M Apr-26,31.51
18/11/2025,PT,FPB M May-26,30.20
18/11/2025,PT,FPB Q1-26,64.90
18/11/2025,PT,FPB Q2-26,41.80
18/11/2025,PT,FPB Q3-26,69.03
18/11/2025,PT,FPB Q4-26,74.80
18/11/2025,PT,FPB Q1-27,65.05
18/11/2025,PT,FPB Q2-27,36.87
18/11/2025,PT,FPB Q3-27,65.69
18/11/2025,PT,FPB YR-26,62.68
18/11/2025,PT,FPB YR-27,60.00
18/11/2025,PT,FPB YR-28,60.05
18/11/2025,PT,FPB YR-29,59.65
18/11/2025,PT,FPB YR-30,59.50
18/11/2025,PT,FPB YR-31,59.50
18/11/2025,PT,FPB YR-32,59.50
18/11/2025,PT,FPB YR-33,59.35
18/11/2025,PT,FPB YR-34,59.35
18/11/2025,PT,FPB YR-35,59.35
18/11/2025,ES,FTB D We19Nov-25,100.16
18/11/2025,ES,FTB D Th20Nov-25,82.00
18/11/2025,ES,FTB D Fr21Nov-25,67.00
18/11/2025,ES,FTB D Sa22Nov-25,52.24
18/11/2025,ES,FTB D Su23Nov-25,47.76
18/11/2025,ES,FTB Wk48-25,70.05
18/11/2025,ES,FTB Wk49-25,76.00
18/11/2025,ES,FTB Wk50-25,68.00
18/11/2025,ES,FTB Wk51-25,68.00
18/11/2025,ES,FTB M Dec-25,68.00
18/11/2025,ES,FTB M Jan-26,72.70
18/11/2025,ES,FTB M Feb-26,69.83
18/11/2025,ES,FTB M Mar-26,49.00
18/11/2025,ES,FTB M Apr-26,30.01
18/11/2025,ES,FTB M May-26,28.70
18/11/2025,ES,FTB Q1-26,63.65
18/11/2025,ES,FTB Q2-26,40.30
18/11/2025,ES,FTB Q3-26,66.07
18/11/2025,ES,FTB Q4-26,71.83
18/11/2025,ES,FTB Q1-27,63.80
18/11/2025,ES,FTB Q2-27,35.62
18/11/2025,ES,FTB Q3-27,64.44
18/11/2025,ES,FTB YR-26,60.50
18/11/2025,ES,FTB YR-27,58.75
18/11/2025,ES,FTB YR-28,58.80
18/11/2025,ES,FTB YR-29,58.40
18/11/2025,ES,FTB YR-30,58.25
18/11/2025,ES,FTB YR-31,58.25
18/11/2025,ES,FTB YR-32,58.25
18/11/2025,ES,FTB YR-33,58.10
18/11/2025,ES,FTB YR-34,58.10
18/11/2025,ES,FTB YR-35,58.10
19/11/2025,PT,FPB D Th20Nov-25,84.53
19/11/2025,PT,FPB D Fr21Nov-25,67.07
19/11/2025,PT,FPB D Sa22Nov-25,52.29
19/11/2025,PT,FPB D Su23Nov-25,47.85
19/11/2025,PT,FPB Wk48-25,74.00
19/11/2025,PT,FPB Wk49-25,76.00
19/11/2025,PT,FPB Wk50-25,67.00
19/11/2025,PT,FPB Wk51-25,67.00
19/11/2025,PT,FPB M Dec-25,67.00
19/11/2025,PT,FPB M Jan-26,72.36
19/11/2025,PT,FPB M Feb-26,69.76
19/11/2025,PT,FPB M Mar-26,50.31
19/11/2025,PT,FPB M Apr-26,30.61
19/11/2025,PT,FPB M May-26,29.35
19/11/2025,PT,FPB Q1-26,63.96
19/11/2025,PT,FPB Q2-26,40.93
19/11/2025,PT,FPB Q3-26,66.15
19/11/2025,PT,FPB Q4-26,72.81
19/11/2025,PT,FPB Q1-27,64.95
19/11/2025,PT,FPB Q2-27,36.77
19/11/2025,PT,FPB Q3-27,65.59
19/11/2025,PT,FPB YR-26,61.00
19/11/2025,PT,FPB YR-27,59.90
19/11/2025,PT,FPB YR-28,59.55
19/11/2025,PT,FPB YR-29,59.01
19/11/2025,PT,FPB YR-30,58.86
19/11/2025,PT,FPB YR-31,58.86
19/11/2025,PT,FPB YR-32,58.86
19/11/2025,PT,FPB YR-33,58.71
19/11/2025,PT,FPB YR-34,58.71
19/11/2025,PT,FPB YR-35,58.71
19/11/2025,ES,FTB D Th20Nov-25,84.54
19/11/2025,ES,FTB D Fr21Nov-25,67.00
19/11/2025,ES,FTB D Sa22Nov-25,52.22
19/11/2025,ES,FTB D Su23Nov-25,47.78
19/11/2025,ES,FTB Wk48-25,73.00
19/11/2025,ES,FTB Wk49-25,75.00
19/11/2025,ES,FTB Wk50-25,66.00
19/11/2025,ES,FTB Wk51-25,66.00
19/11/2025,ES,FTB M Dec-25,66.00
19/11/2025,ES,FTB M Jan-26,71.50
19/11/2025,ES,FTB M Feb-26,68.90
19/11/2025,ES,FTB M Mar-26,49.44
19/11/2025,ES,FTB M Apr-26,30.16
19/11/2025,ES,FTB M May-26,28.90
19/11/2025,ES,FTB Q1-26,63.10
19/11/2025,ES,FTB Q2-26,40.50
19/11/2025,ES,FTB Q3-26,65.59
19/11/2025,ES,FTB Q4-26,72.25
19/11/2025,ES,FTB Q1-27,63.70
19/11/2025,ES,FTB Q2-27,35.52
19/11/2025,ES,FTB Q3-27,64.34
19/11/2025,ES,FTB YR-26,60.40
19/11/2025,ES,FTB YR-27,58.65
19/11/2025,ES,FTB YR-28,58.30
19/11/2025,ES,FTB YR-29,57.76
19/11/2025,ES,FTB YR-30,57.61
19/11/2025,ES,FTB YR-31,57.61
19/11/2025,ES,FTB YR-32,57.61
19/11/2025,ES,FTB YR-33,57.46
19/11/2025,ES,FTB YR-34,57.46
19/11/2025,ES,FTB YR-35,57.46
20/11/2025,PT,FPB D Fr21Nov-25,63.54
20/11/2025,PT,FPB D Sa22Nov-25,50.56
20/11/2025,PT,FPB D Su23Nov-25,46.02
20/11/2025,PT,FPB Wk48-25,72.00
20/11/2025,PT,FPB Wk49-25,77.10
20/11/2025,PT,FPB Wk50-25,73.00
20/11/2025,PT,FPB Wk51-25,68.10
20/11/2025,PT,FPB M Dec-25,68.10
20/11/2025,PT,FPB M Jan-26,71.80
20/11/2025,PT,FPB M Feb-26,69.99
20/11/2025,PT,FPB M Mar-26,50.95
20/11/2025,PT,FPB M Apr-26,30.68
20/11/2025,PT,FPB M May-26,29.45
20/11/2025,PT,FPB Q1-26,64.06
20/11/2025,PT,FPB Q2-26,41.03
20/11/2025,PT,FPB Q3-26,66.13
20/11/2025,PT,FPB Q4-26,72.63
20/11/2025,PT,FPB Q1-27,65.30
20/11/2025,PT,FPB Q2-27,37.12
20/11/2025,PT,FPB Q3-27,65.94
20/11/2025,PT,FPB YR-26,61.00
20/11/2025,PT,FPB YR-27,60.25
20/11/2025,PT,FPB YR-28,59.55
20/11/2025,PT,FPB YR-29,59.01
20/11/2025,PT,FPB YR-30,58.86
20/11/2025,PT,FPB YR-31,58.86
20/11/2025,PT,FPB YR-32,58.86
20/11/2025,PT,FPB YR-33,58.71
20/11/2025,PT,FPB YR-34,58.71
20/11/2025,PT,FPB YR-35,58.71
20/11/2025,ES,FTB D Fr21Nov-25,60.14
20/11/2025,ES,FTB D Sa22Nov-25,49.82
20/11/2025,ES,FTB D Su23Nov-25,45.28
20/11/2025,ES,FTB Wk48-25,71.00
20/11/2025,ES,FTB Wk49-25,76.10
20/11/2025,ES,FTB Wk50-25,72.00
20/11/2025,ES,FTB Wk51-25,67.10
20/11/2025,ES,FTB M Dec-25,67.10
20/11/2025,ES,FTB M Jan-26,70.94
20/11/2025,ES,FTB M Feb-26,69.13
20/11/2025,ES,FTB M Mar-26,50.08
20/11/2025,ES,FTB M Apr-26,30.23
20/11/2025,ES,FTB M May-26,29.00
20/11/2025,ES,FTB Q1-26,63.20
20/11/2025,ES,FTB Q2-26,40.60
20/11/2025,ES,FTB Q3-26,65.57
20/11/2025,ES,FTB Q4-26,72.07
20/11/2025,ES,FTB Q1-27,64.05
20/11/2025,ES,FTB Q2-27,35.87
20/11/2025,ES,FTB Q3-27,64.69
20/11/2025,ES,FTB YR-26,60.40
20/11/2025,ES,FTB YR-27,59.00
20/11/2025,ES,FTB YR-28,58.30
20/11/2025,ES,FTB YR-29,57.76
20/11/2025,ES,FTB YR-30,57.61
20/11/2025,ES,FTB YR-31,57.61
20/11/2025,ES,FTB YR-32,57.61
20/11/2025,ES,FTB YR-33,57.46
20/11/2025,ES,FTB YR-34,57.46
20/11/2025,ES,FTB YR-35,57.46
21/11/2025,PT,FPB D Sa22Nov-25,59.07
21/11/2025,PT,FPB D Su23Nov-25,30.43
21/11/2025,PT,FPB D Mo24Nov-25,69.83
21/11/2025,PT,FPB D Tu25Nov-25,71.58
21/11/2025,PT,FPB D We26Nov-25,70.72
21/11/2025,PT,FPB D Th27Nov-25,71.23
21/11/2025,PT,FPB D Fr28Nov-25,69.62
21/11/2025,PT,FPB D Sa29Nov-25,62.29
21/11/2025,PT,FPB D Su30Nov-25,57.23
21/11/2025,PT,FPB Wk48-25,67.50
21/11/2025,PT,FPB Wk49-25,74.50
21/11/2025,PT,FPB Wk50-25,70.60
21/11/2025,PT,FPB Wk51-25,65.70
21/11/2025,PT,FPB M Dec-25,65.70
21/11/2025,PT,FPB M Jan-26,70.90
21/11/2025,PT,FPB M Feb-26,68.48
21/11/2025,PT,FPB M Mar-26,50.02
21/11/2025,PT,FPB M Apr-26,30.34
21/11/2025,PT,FPB M May-26,29.00
21/11/2025,PT,FPB Q1-26,62.96
21/11/2025,PT,FPB Q2-26,40.58
21/11/2025,PT,FPB Q3-26,65.18
21/11/2025,PT,FPB Q4-26,71.53
21/11/2025,PT,FPB Q1-27,64.40
21/11/2025,PT,FPB Q2-27,36.22
21/11/2025,PT,FPB Q3-27,65.04
21/11/2025,PT,FPB YR-26,60.10
21/11/2025,PT,FPB YR-27,59.35
21/11/2025,PT,FPB YR-28,59.75
21/11/2025,PT,FPB YR-29,59.21
21/11/2025,PT,FPB YR-30,58.86
21/11/2025,PT,FPB YR-31,58.81
21/11/2025,PT,FPB YR-32,58.81
21/11/2025,PT,FPB YR-33,58.66
21/11/2025,PT,FPB YR-34,58.66
21/11/2025,PT,FPB YR-35,58.66
21/11/2025,ES,FTB D Sa22Nov-25,59.07
21/11/2025,ES,FTB D Su23Nov-25,30.43
21/11/2025,ES,FTB D Mo24Nov-25,68.80
21/11/2025,ES,FTB D Tu25Nov-25,70.97
21/11/2025,ES,FTB D We26Nov-25,70.00
21/11/2025,ES,FTB D Th27Nov-25,70.09
21/11/2025,ES,FTB D Fr28Nov-25,68.64
21/11/2025,ES,FTB D Sa29Nov-25,61.31
21/11/2025,ES,FTB D Su30Nov-25,55.70
21/11/2025,ES,FTB Wk48-25,66.50
21/11/2025,ES,FTB Wk49-25,73.50
21/11/2025,ES,FTB Wk50-25,69.60
21/11/2025,ES,FTB Wk51-25,64.70
21/11/2025,ES,FTB M Dec-25,64.70
21/11/2025,ES,FTB M Jan-26,70.05
21/11/2025,ES,FTB M Feb-26,67.62
21/11/2025,ES,FTB M Mar-26,49.15
21/11/2025,ES,FTB M Apr-26,29.89
21/11/2025,ES,FTB M May-26,28.55
21/11/2025,ES,FTB Q1-26,62.10
21/11/2025,ES,FTB Q2-26,40.15
21/11/2025,ES,FTB Q3-26,64.62
21/11/2025,ES,FTB Q4-26,70.97
21/11/2025,ES,FTB Q1-27,63.15
21/11/2025,ES,FTB Q2-27,34.97
21/11/2025,ES,FTB Q3-27,63.79
21/11/2025,ES,FTB YR-26,59.50
21/11/2025,ES,FTB YR-27,58.10
21/11/2025,ES,FTB YR-28,58.50
21/11/2025,ES,FTB YR-29,57.96
21/11/2025,ES,FTB YR-30,57.61
21/11/2025,ES,FTB YR-31,57.56
21/11/2025,ES,FTB YR-32,57.56
21/11/2025,ES,FTB YR-33,57.41
21/11/2025,ES,FTB YR-34,57.41
21/11/2025,ES,FTB YR-35,57.41
24/11/2025,PT,FPB D Tu25Nov-25,48.17
24/11/2025,PT,FPB D We26Nov-25,70.00
24/11/2025,PT,FPB D Th27Nov-25,90.00
24/11/2025,PT,FPB D Fr28Nov-25,95.00
24/11/2025,PT,FPB D Sa29Nov-25,53.48
24/11/2025,PT,FPB D Su30Nov-25,48.52
24/11/2025,PT,FPB Wk49-25,65.00
24/11/2025,PT,FPB Wk50-25,69.55
24/11/2025,PT,FPB Wk51-25,71.00
24/11/2025,PT,FPB Wk52-25,64.65
24/11/2025,PT,FPB M Dec-25,64.65
24/11/2025,PT,FPB M Jan-26,69.46
24/11/2025,PT,FPB M Feb-26,65.51
24/11/2025,PT,FPB M Mar-26,48.05
24/11/2025,PT,FPB M Apr-26,29.86
24/11/2025,PT,FPB M May-26,28.35
24/11/2025,PT,FPB Q1-26,60.86
24/11/2025,PT,FPB Q2-26,39.92
24/11/2025,PT,FPB Q3-26,64.22
24/11/2025,PT,FPB Q4-26,69.83
24/11/2025,PT,FPB Q1-27,63.75
24/11/2025,PT,FPB Q2-27,35.57
24/11/2025,PT,FPB Q3-27,64.39
24/11/2025,PT,FPB YR-26,58.75
24/11/2025,PT,FPB YR-27,58.70
24/11/2025,PT,FPB YR-28,59.10
24/11/2025,PT,FPB YR-29,59.21
24/11/2025,PT,FPB YR-30,58.86
24/11/2025,PT,FPB YR-31,58.81
24/11/2025,PT,FPB YR-32,58.81
24/11/2025,PT,FPB YR-33,58.66
24/11/2025,PT,FPB YR-34,58.66
24/11/2025,PT,FPB YR-35,58.66
24/11/2025,ES,FTB D Tu25Nov-25,48.17
24/11/2025,ES,FTB D We26Nov-25,70.00
24/11/2025,ES,FTB D Th27Nov-25,90.00
24/11/2025,ES,FTB D Fr28Nov-25,95.00
24/11/2025,ES,FTB D Sa29Nov-25,53.48
24/11/2025,ES,FTB D Su30Nov-25,48.52
24/11/2025,ES,FTB Wk49-25,64.00
24/11/2025,ES,FTB Wk50-25,68.55
24/11/2025,ES,FTB Wk51-25,70.00
24/11/2025,ES,FTB Wk52-25,63.65
24/11/2025,ES,FTB M Dec-25,63.65
24/11/2025,ES,FTB M Jan-26,68.60
24/11/2025,ES,FTB M Feb-26,64.65
24/11/2025,ES,FTB M Mar-26,47.18
24/11/2025,ES,FTB M Apr-26,29.41
24/11/2025,ES,FTB M May-26,27.90
24/11/2025,ES,FTB Q1-26,60.00
24/11/2025,ES,FTB Q2-26,39.50
24/11/2025,ES,FTB Q3-26,63.66
24/11/2025,ES,FTB Q4-26,69.28
24/11/2025,ES,FTB Q1-27,62.50
24/11/2025,ES,FTB Q2-27,34.32
24/11/2025,ES,FTB Q3-27,63.14
24/11/2025,ES,FTB YR-26,58.15
24/11/2025,ES,FTB YR-27,57.45
24/11/2025,ES,FTB YR-28,57.85
24/11/2025,ES,FTB YR-29,57.96
24/11/2025,ES,FTB YR-30,57.61
24/11/2025,ES,FTB YR-31,57.56
24/11/2025,ES,FTB YR-32,57.56
24/11/2025,ES,FTB YR-33,57.41
24/11/2025,ES,FTB YR-34,57.41
24/11/2025,ES,FTB YR-35,57.41
25/11/2025,PT,FPB D We26Nov-25,73.67
25/11/2025,PT,FPB D Th27Nov-25,91.49
25/11/2025,PT,FPB D Fr28Nov-25,94.49
25/11/2025,PT,FPB D Sa29Nov-25,55.24
25/11/2025,PT,FPB D Su30Nov-25,49.74
25/11/2025,PT,FPB Wk49-25,65.50
25/11/2025,PT,FPB Wk50-25,69.80
25/11/2025,PT,FPB Wk51-25,71.25
25/11/2025,PT,FPB Wk52-25,64.90
25/11/2025,PT,FPB M Dec-25,64.90
25/11/2025,PT,FPB M Jan-26,68.25
25/11/2025,PT,FPB M Feb-26,65.06
25/11/2025,PT,FPB M Mar-26,48.79
25/11/2025,PT,FPB M Apr-26,29.34
25/11/2025,PT,FPB M May-26,27.65
25/11/2025,PT,FPB Q1-26,60.56
25/11/2025,PT,FPB Q2-26,39.22
25/11/2025,PT,FPB Q3-26,62.27
25/11/2025,PT,FPB Q4-26,69.40
25/11/2025,PT,FPB Q1-27,64.75
25/11/2025,PT,FPB Q2-27,35.57
25/11/2025,PT,FPB Q3-27,63.99
25/11/2025,PT,FPB YR-26,57.90
25/11/2025,PT,FPB YR-27,58.30
25/11/2025,PT,FPB YR-28,58.70
25/11/2025,PT,FPB YR-29,58.35
25/11/2025,PT,FPB YR-30,58.00
25/11/2025,PT,FPB YR-31,57.95
25/11/2025,PT,FPB YR-32,57.95
25/11/2025,PT,FPB YR-33,57.80
25/11/2025,PT,FPB YR-34,57.80
25/11/2025,PT,FPB YR-35,57.80
25/11/2025,ES,FTB D We26Nov-25,69.21
25/11/2025,ES,FTB D Th27Nov-25,90.00
25/11/2025,ES,FTB D Fr28Nov-25,93.00
25/11/2025,ES,FTB D Sa29Nov-25,53.75
25/11/2025,ES,FTB D Su30Nov-25,48.25
25/11/2025,ES,FTB Wk49-25,64.50
25/11/2025,ES,FTB Wk50-25,68.80
25/11/2025,ES,FTB Wk51-25,70.25
25/11/2025,ES,FTB Wk52-25,63.90
25/11/2025,ES,FTB M Dec-25,63.90
25/11/2025,ES,FTB M Jan-26,67.40
25/11/2025,ES,FTB M Feb-26,64.20
25/11/2025,ES,FTB M Mar-26,47.92
25/11/2025,ES,FTB M Apr-26,28.89
25/11/2025,ES,FTB M May-26,27.20
25/11/2025,ES,FTB Q1-26,59.70
25/11/2025,ES,FTB Q2-26,38.80
25/11/2025,ES,FTB Q3-26,61.71
25/11/2025,ES,FTB Q4-26,68.84
25/11/2025,ES,FTB Q1-27,63.50
25/11/2025,ES,FTB Q2-27,34.32
25/11/2025,ES,FTB Q3-27,62.74
25/11/2025,ES,FTB YR-26,57.30
25/11/2025,ES,FTB YR-27,57.05
25/11/2025,ES,FTB YR-28,57.45
25/11/2025,ES,FTB YR-29,57.10
25/11/2025,ES,FTB YR-30,56.75
25/11/2025,ES,FTB YR-31,56.70
25/11/2025,ES,FTB YR-32,56.70
25/11/2025,ES,FTB YR-33,56.55
25/11/2025,ES,FTB YR-34,56.55
25/11/2025,ES,FTB YR-35,56.55
26/11/2025,PT,FPB D Th27Nov-25,86.02
26/11/2025,PT,FPB D Fr28Nov-25,94.12
26/11/2025,PT,FPB D Sa29Nov-25,54.99
26/11/2025,PT,FPB D Su30Nov-25,49.25
26/11/2025,PT,FPB Wk49-25,59.00
26/11/2025,PT,FPB Wk50-25,68.30
26/11/2025,PT,FPB Wk51-25,70.80
26/11/2025,PT,FPB Wk52-25,63.40
26/11/2025,PT,FPB M Dec-25,63.40
26/11/2025,PT,FPB M Jan-26,67.77
26/11/2025,PT,FPB M Feb-26,64.72
26/11/2025,PT,FPB M Mar-26,47.63
26/11/2025,PT,FPB M Apr-26,29.41
26/11/2025,PT,FPB M May-26,27.75
26/11/2025,PT,FPB Q1-26,59.89
26/11/2025,PT,FPB Q2-26,39.51
26/11/2025,PT,FPB Q3-26,61.85
26/11/2025,PT,FPB Q4-26,68.79
26/11/2025,PT,FPB Q1-27,63.39
26/11/2025,PT,FPB Q2-27,34.21
26/11/2025,PT,FPB Q3-27,62.63
26/11/2025,PT,FPB YR-26,57.55
26/11/2025,PT,FPB YR-27,57.65
26/11/2025,PT,FPB YR-28,58.05
26/11/2025,PT,FPB YR-29,57.70
26/11/2025,PT,FPB YR-30,57.35
26/11/2025,PT,FPB YR-31,57.30
